id,genres,Movie_profit
7501,Crime,-3000000.0
7501,Thriller,-3000000.0
10691,Drama,3929123.0
10691,Romance,3929123.0
10477,Action,-39255262.0
14369,Comedy,-9217324.0
13496,Action,-21321087.0
13496,Western,-21321087.0
9740,Crime,264692268.0
9740,Drama,264692268.0
9740,Thriller,264692268.0
9740,Horror,264692268.0
11456,Mystery,-20750706.0
11456,Thriller,-20750706.0
11456,Crime,-20750706.0
19405,Animation,34460850.0
19405,Comedy,34460850.0
19405,Family,34460850.0
26602,Drama,-14306109.0
26602,Comedy,-14306109.0
26602,Romance,-14306109.0
2171,Comedy,-4704794.0
4012,Drama,-1083075.0
34549,Comedy,5292381.0
34549,Family,5292381.0
34549,Fantasy,5292381.0
34549,Science Fiction,5292381.0
23685,Adventure,-69590483.0
23685,Fantasy,-69590483.0
23685,Animation,-69590483.0
23685,Action,-69590483.0
23685,Comedy,-69590483.0
50035,Comedy,3936931.0
50035,Drama,3936931.0
50035,Romance,3936931.0
17708,Action,12978402.0
17708,Comedy,12978402.0
17708,Crime,12978402.0
331,Adventure,275780809.0
331,Action,275780809.0
331,Thriller,275780809.0
331,Science Fiction,275780809.0
1722,Drama,5112895.0
1722,History,5112895.0
1722,Romance,5112895.0
15647,Comedy,9013424.0
11370,Action,-12946185.0
11370,Adventure,-12946185.0
11370,Drama,-12946185.0
35080,Drama,-3353006.0
35080,Mystery,-3353006.0
35080,Thriller,-3353006.0
18734,Drama,967192.0
20794,Comedy,-3974762.0
20794,Crime,-3974762.0
20794,Thriller,-3974762.0
16723,Crime,2276953.0
16723,Comedy,2276953.0
11380,Action,-2683342.0
11380,Horror,-2683342.0
11380,Thriller,-2683342.0
13408,Action,3229331.0
13408,Comedy,3229331.0
19058,Action,-14836831.0
19058,Horror,-14836831.0
19058,Mystery,-14836831.0
19058,Thriller,-14836831.0
15745,Action,476060.0
15745,Comedy,476060.0
15745,Thriller,476060.0
16161,Drama,13381649.0
16161,Comedy,13381649.0
16161,Crime,13381649.0
155,Drama,816921825.0
155,Action,816921825.0
155,Crime,816921825.0
155,Thriller,816921825.0
10681,Animation,341311860.0
10681,Family,341311860.0
1726,Action,445174222.0
1726,Science Fiction,445174222.0
1726,Adventure,445174222.0
8681,Action,201830568.0
8681,Thriller,201830568.0
8681,Crime,201830568.0
217,Adventure,601636033.0
217,Action,601636033.0
8966,Adventure,355616625.0
8966,Fantasy,355616625.0
8966,Drama,355616625.0
8966,Romance,355616625.0
10764,Adventure,386090727.0
10764,Action,386090727.0
10764,Thriller,386090727.0
10764,Crime,386090727.0
9502,Animation,501744560.0
9502,Family,501744560.0
13523,Comedy,-244064.0
13523,Adventure,-244064.0
13523,Romance,-244064.0
11631,Comedy,557841637.0
11631,Romance,557841637.0
4922,Fantasy,183932083.0
4922,Drama,183932083.0
4922,Thriller,183932083.0
4922,Mystery,183932083.0
4922,Romance,183932083.0
1735,Adventure,256128639.0
1735,Fantasy,256128639.0
1735,Action,256128639.0
1735,Thriller,256128639.0
1724,Science Fiction,13712074.0
1724,Action,13712074.0
1724,Adventure,13712074.0
13223,Drama,236958228.0
10527,Family,453900354.0
10527,Animation,453900354.0
11253,Adventure,75388063.0
11253,Fantasy,75388063.0
11253,Science Fiction,75388063.0
8247,Adventure,137231186.0
8247,Fantasy,137231186.0
8247,Science Fiction,137231186.0
88751,Action,56702060.0
88751,Science Fiction,56702060.0
88751,Adventure,56702060.0
88751,Comedy,56702060.0
88751,Family,56702060.0
8909,Action,183270008.0
8909,Thriller,183270008.0
8909,Crime,183270008.0
12405,Drama,362910544.0
12405,Romance,362910544.0
13387,Action,78979549.0
13387,Adventure,78979549.0
13387,Thriller,78979549.0
13387,Crime,78979549.0
2253,Drama,125276000.0
2253,Thriller,125276000.0
2253,History,125276000.0
2253,War,125276000.0
7840,Adventure,161000000.0
7840,Action,161000000.0
7840,Drama,161000000.0
7840,Fantasy,161000000.0
8960,Fantasy,474029371.0
8960,Action,474029371.0
12162,Drama,27000000.0
12162,Thriller,27000000.0
12162,War,27000000.0
9029,Comedy,135000000.0
9029,Romance,135000000.0
2454,Adventure,194651413.0
2454,Family,194651413.0
2454,Fantasy,194651413.0
7446,Action,96072649.0
7446,Comedy,96072649.0
13027,Mystery,98066569.0
13027,Thriller,98066569.0
13027,Action,98066569.0
14574,War,7916563.0
14574,Drama,7916563.0
7555,Action,63244290.0
7555,Thriller,63244290.0
10483,Action,28762516.0
10483,Thriller,28762516.0
10483,Science Fiction,28762516.0
8328,Music,127816700.0
8328,Drama,127816700.0
8328,Romance,127816700.0
10200,Drama,153093859.0
10200,Science Fiction,153093859.0
10200,Thriller,153093859.0
11321,Drama,113167691.0
7191,Action,145764026.0
7191,Thriller,145764026.0
7191,Science Fiction,145764026.0
13053,Animation,159979994.0
13053,Family,159979994.0
13053,Adventure,159979994.0
13053,Comedy,159979994.0
9870,Comedy,75173115.0
9870,Romance,75173115.0
9870,Drama,75173115.0
6972,Drama,-80445998.0
10201,Comedy,155990978.0
10201,Romance,155990978.0
14306,Comedy,184082376.0
14306,Family,184082376.0
12113,Action,43280098.0
12113,Drama,43280098.0
12113,Thriller,43280098.0
4944,Comedy,126720069.0
4944,Drama,126720069.0
6557,Comedy,130259319.0
6557,Romance,130259319.0
2309,Adventure,-2509626.0
2309,Family,-2509626.0
2309,Fantasy,-2509626.0
8065,Drama,34823199.0
8065,Crime,34823199.0
8848,Thriller,44822796.0
8848,Crime,44822796.0
8848,Drama,44822796.0
12133,Comedy,63107642.0
8676,Comedy,41231041.0
8456,Drama,21627431.0
8456,Action,21627431.0
10189,Action,74624843.0
10189,Comedy,74624843.0
12163,Drama,38703995.0
12163,Romance,38703995.0
10202,Fantasy,132874442.0
10202,Comedy,132874442.0
10202,Family,132874442.0
10202,Romance,132874442.0
13056,Action,-10410627.0
13056,Crime,-10410627.0
13051,Action,50416905.0
13515,Horror,37436439.0
13515,Thriller,37436439.0
13515,Mystery,37436439.0
7461,Drama,111161491.0
7461,Action,111161491.0
7461,Thriller,111161491.0
7461,Crime,111161491.0
10358,Comedy,18105111.0
11665,Action,150685453.0
11665,Comedy,150685453.0
11665,Thriller,150685453.0
15373,Comedy,64380927.0
9381,Action,2108608.0
9381,Adventure,2108608.0
9381,Science Fiction,2108608.0
9381,Thriller,2108608.0
8321,Comedy,17002538.0
8321,Drama,17002538.0
8321,Crime,17002538.0
3580,Crime,58020255.0
3580,Drama,58020255.0
3580,Mystery,58020255.0
8204,Adventure,72839667.0
8204,Family,72839667.0
8204,Fantasy,72839667.0
13335,Comedy,31493123.0
13335,Adventure,31493123.0
1266,Action,45569869.0
1266,Crime,45569869.0
1266,Drama,45569869.0
1266,Thriller,45569869.0
12182,Comedy,23973937.0
12182,Drama,23973937.0
12182,Music,23973937.0
12182,Romance,23973937.0
12193,Comedy,83733697.0
12193,Romance,83733697.0
12193,Drama,83733697.0
13001,Adventure,1900000.0
13001,Science Fiction,1900000.0
12620,Romance,45442940.0
12620,Comedy,45442940.0
12180,Thriller,59782844.0
12180,Animation,59782844.0
12180,Action,59782844.0
12180,Science Fiction,59782844.0
12180,Adventure,59782844.0
11917,Horror,103057533.0
11917,Thriller,103057533.0
11917,Crime,103057533.0
12177,Comedy,-20180936.0
12177,Romance,-20180936.0
7459,Family,-26054234.0
7459,Action,-26054234.0
7459,Science Fiction,-26054234.0
5038,Drama,81408652.0
5038,Romance,81408652.0
12222,Animation,212138014.0
12222,Comedy,212138014.0
12222,Family,212138014.0
12222,Adventure,212138014.0
12222,Fantasy,212138014.0
1729,Action,72906624.0
1729,Adventure,72906624.0
1729,Fantasy,72906624.0
13389,Action,13174566.0
13389,Adventure,13174566.0
13389,Crime,13174566.0
13389,Drama,13174566.0
13389,Thriller,13174566.0
6687,Thriller,-9073590.0
6687,Crime,-9073590.0
6687,Mystery,-9073590.0
13291,Drama,1530831.0
13291,Action,1530831.0
13291,Thriller,1530831.0
13291,Crime,1530831.0
10661,Comedy,111596308.0
10661,Action,111596308.0
13813,Action,19155219.0
13813,Drama,19155219.0
13813,History,19155219.0
13813,War,19155219.0
8090,Drama,-2516590.0
10665,Thriller,73391145.0
10665,Horror,73391145.0
10665,Mystery,73391145.0
10139,History,34586584.0
10139,Drama,34586584.0
10529,Fantasy,-42966317.0
10529,Action,-42966317.0
10529,Science Fiction,-42966317.0
8836,Drama,38369434.0
8836,Mystery,38369434.0
8836,Science Fiction,38369434.0
8836,Thriller,38369434.0
14359,Drama,30907234.0
14359,Mystery,30907234.0
13600,Adventure,-37130952.0
13600,Family,-37130952.0
13600,Fantasy,-37130952.0
10761,Comedy,44601681.0
10761,Romance,44601681.0
13018,Drama,-7258702.0
13018,Thriller,-7258702.0
13018,Crime,-7258702.0
13018,Mystery,-7258702.0
13809,Action,7739015.0
13809,Crime,7739015.0
13809,Thriller,7739015.0
9030,Drama,44309766.0
9030,Horror,44309766.0
9030,Thriller,44309766.0
11671,Drama,1894347.0
11671,Romance,1894347.0
13184,Action,-2512610.0
13184,Crime,-2512610.0
13184,Thriller,-2512610.0
7278,Comedy,54646831.0
8988,Drama,-13792870.0
8988,War,-13792870.0
8338,Drama,-5155021.0
8338,Mystery,-5155021.0
8338,Science Fiction,-5155021.0
8338,Thriller,-5155021.0
8285,Action,-20968663.0
8285,Comedy,-20968663.0
8285,Thriller,-20968663.0
8285,Crime,-20968663.0
8285,Science Fiction,-20968663.0
14637,Drama,-11313298.0
14637,Thriller,-11313298.0
12690,Drama,211394.0
12690,Western,211394.0
12690,Crime,211394.0
17436,Action,-17617826.0
17436,Adventure,-17617826.0
17436,Crime,-17617826.0
17436,Drama,-17617826.0
17436,Thriller,-17617826.0
8645,Thriller,103403799.0
8645,Science Fiction,103403799.0
13460,Action,-7788574.0
13460,Thriller,-7788574.0
13460,Science Fiction,-7788574.0
18032,Adventure,-4929670.0
18032,Fantasy,-4929670.0
18032,Drama,-4929670.0
18032,Science Fiction,-4929670.0
18032,Romance,-4929670.0
8885,Drama,9125849.0
8885,Animation,9125849.0
8885,War,9125849.0
4564,Comedy,350252786.0
4564,Drama,350252786.0
4564,Romance,350252786.0
10186,Comedy,-6237110.0
10186,Music,-6237110.0
10199,Animation,-9122855.0
10199,Comedy,-9122855.0
10199,Family,-9122855.0
11918,Action,-9128166.0
11918,Comedy,-9128166.0
11918,Science Fiction,-9128166.0
12837,Adventure,27105395.0
12837,Drama,27105395.0
17606,Drama,-13856144.0
17606,Thriller,-13856144.0
17606,Mystery,-13856144.0
17606,Romance,-13856144.0
14405,Adventure,129281606.0
14405,Comedy,129281606.0
14405,Family,129281606.0
4148,Drama,40225693.0
4148,Romance,40225693.0
13090,Comedy,11174377.0
13090,Drama,11174377.0
16353,Adventure,436663.0
16353,Action,436663.0
16353,Thriller,436663.0
13150,Thriller,1148328.0
13150,Crime,1148328.0
13150,Drama,1148328.0
13827,Comedy,-5930503.0
8780,Comedy,33833449.0
13991,Comedy,-769724.0
12568,Drama,-6795709.0
12568,Romance,-6795709.0
21755,Adventure,-14469236.0
21755,Comedy,-14469236.0
21755,Drama,-14469236.0
21755,Romance,-14469236.0
11260,Comedy,-9349921.0
11260,Science Fiction,-9349921.0
11260,Adventure,-9349921.0
11260,Family,-9349921.0
13812,Horror,28855419.0
13812,Science Fiction,28855419.0
13812,Thriller,28855419.0
14011,Action,1731128.0
14011,Adventure,1731128.0
14011,Animation,1731128.0
14011,Science Fiction,1731128.0
10362,Drama,-8851818.0
10362,Romance,-8851818.0
13944,Drama,-23000000.0
13944,Mystery,-23000000.0
13944,Thriller,-23000000.0
13944,Romance,-23000000.0
10188,Adventure,17352417.0
10188,Comedy,17352417.0
10188,Drama,17352417.0
10188,Family,17352417.0
14325,Drama,-30206504.0
10900,Thriller,-2384507.0
13972,Comedy,34007546.0
13972,Drama,34007546.0
13972,Romance,34007546.0
17108,Action,12896728.0
17108,Adventure,12896728.0
17108,Comedy,12896728.0
13506,Action,36135878.0
13506,Drama,36135878.0
13506,History,36135878.0
13506,War,36135878.0
11802,Animation,26800345.0
11802,Family,26800345.0
13279,Drama,7640028.0
13279,Crime,7640028.0
13279,Thriller,7640028.0
14073,Action,4623200.0
14073,Adventure,4623200.0
14073,Drama,4623200.0
14073,Foreign,4623200.0
14073,History,4623200.0
13973,Comedy,830137.0
13973,Drama,830137.0
13191,Action,-3703816.0
13191,Adventure,-3703816.0
13191,Comedy,-3703816.0
13191,Thriller,-3703816.0
13990,Drama,-3100025.0
8944,Comedy,-18326578.0
8944,Drama,-18326578.0
18176,Comedy,-11430436.0
18176,Crime,-11430436.0
18176,Mystery,-11430436.0
18176,Thriller,-11430436.0
13805,Action,-10890716.0
13805,Comedy,-10890716.0
12412,Thriller,-35676167.0
12412,Drama,-35676167.0
12412,Action,-35676167.0
12412,Crime,-35676167.0
12412,War,-35676167.0
13596,Comedy,16620508.0
8279,Drama,4550000.0
10185,Mystery,-11466773.0
10185,Drama,-11466773.0
10185,Crime,-11466773.0
10185,Thriller,-11466773.0
10185,Horror,-11466773.0
13256,Action,-5966835.0
13256,Adventure,-5966835.0
13256,Horror,-5966835.0
13256,Science Fiction,-5966835.0
10187,Drama,-3400000.0
10187,Comedy,-3400000.0
10523,Drama,4406464.0
10523,History,4406464.0
14438,Drama,32956317.0
12890,Comedy,3569964.0
12890,Drama,3569964.0
12890,Romance,3569964.0
10488,Adventure,63076342.0
10488,Comedy,63076342.0
10488,Family,63076342.0
10488,Fantasy,63076342.0
14248,Animation,5000000.0
14248,Comedy,5000000.0
14248,Family,5000000.0
14248,Fantasy,5000000.0
13092,Comedy,-9713701.0
13092,Romance,-9713701.0
13092,Drama,-9713701.0
16564,Drama,-3469952.0
16564,History,-3469952.0
16564,War,-3469952.0
15749,Action,-5608590.0
15749,Adventure,-5608590.0
15749,Drama,-5608590.0
15749,Horror,-5608590.0
15749,Thriller,-5608590.0
13490,Comedy,8650785.0
13490,Drama,8650785.0
14070,Action,66900000.0
14070,Drama,66900000.0
14070,Foreign,66900000.0
14070,Mystery,66900000.0
14070,Thriller,66900000.0
14301,Adventure,-199997.0
14301,Action,-199997.0
14301,Comedy,-199997.0
14301,Science Fiction,-199997.0
14301,Music,-199997.0
14467,Drama,8800000.0
14467,Comedy,8800000.0
14467,Romance,8800000.0
13996,Comedy,-959412.0
13996,Drama,-959412.0
7351,Drama,-4700000.0
15467,Drama,6820000.0
15467,Comedy,6820000.0
15467,Romance,6820000.0
15467,Foreign,6820000.0
20764,Drama,-2392441.0
20764,Science Fiction,-2392441.0
20764,Thriller,-2392441.0
22556,Drama,-14683000.0
22556,Romance,-14683000.0
23174,Horror,4500000.0
13359,Documentary,4200000.0
1771,Action,230569774.0
1771,Adventure,230569774.0
1771,Science Fiction,230569774.0
64690,Drama,61175166.0
64690,Action,61175166.0
64690,Thriller,61175166.0
64690,Crime,61175166.0
12445,Adventure,1202817822.0
12445,Family,1202817822.0
12445,Fantasy,1202817822.0
1865,Adventure,641683000.0
1865,Action,641683000.0
1865,Fantasy,641683000.0
61791,Thriller,389860185.0
61791,Action,389860185.0
61791,Drama,389860185.0
61791,Science Fiction,389860185.0
10195,Adventure,294115007.0
10195,Fantasy,294115007.0
10195,Action,294115007.0
49530,Action,133930596.0
49530,Thriller,133930596.0
49530,Science Fiction,133930596.0
47327,Fantasy,-21068599.0
47327,Thriller,-21068599.0
47327,Action,-21068599.0
47327,Crime,-21068599.0
27582,Action,11070807.0
27582,Thriller,11070807.0
27582,Crime,11070807.0
45612,Thriller,115332697.0
45612,Science Fiction,115332697.0
45612,Mystery,115332697.0
56292,Action,549713380.0
56292,Thriller,549713380.0
56292,Adventure,549713380.0
50646,Comedy,92851197.0
50646,Drama,92851197.0
50646,Romance,92851197.0
65754,Thriller,142617430.0
65754,Crime,142617430.0
65754,Mystery,142617430.0
65754,Drama,142617430.0
51876,Thriller,134849455.0
51876,Mystery,134849455.0
51876,Science Fiction,134849455.0
49444,Animation,515692281.0
49444,Family,515692281.0
50546,Romance,134918407.0
50546,Comedy,134918407.0
51540,Comedy,82000000.0
51540,Crime,82000000.0
39254,Action,189268508.0
39254,Science Fiction,189268508.0
39254,Drama,189268508.0
50544,Comedy,115483765.0
52449,Comedy,196197492.0
58574,Adventure,209615000.0
58574,Action,209615000.0
58574,Crime,209615000.0
58574,Mystery,209615000.0
49013,Animation,359852396.0
49013,Family,359852396.0
49013,Adventure,359852396.0
49013,Comedy,359852396.0
44912,Adventure,19851172.0
44912,Action,19851172.0
44912,Thriller,19851172.0
44912,Science Fiction,19851172.0
45243,Comedy,174455986.0
41630,Comedy,122780440.0
41630,Romance,122780440.0
17578,Adventure,241940071.0
17578,Animation,241940071.0
17578,Action,241940071.0
17578,Family,241940071.0
17578,Mystery,241940071.0
55721,Romance,255883523.0
55721,Comedy,255883523.0
48988,Comedy,47160734.0
37686,Thriller,210095987.0
37686,Science Fiction,210095987.0
37686,Mystery,210095987.0
23629,Action,7792502.0
23629,Fantasy,7792502.0
23629,Thriller,7792502.0
49730,Thriller,47162162.0
50619,Adventure,602171856.0
50619,Fantasy,602171856.0
50619,Romance,602171856.0
76025,Drama,11193675.0
58224,Comedy,132361754.0
58224,Family,132361754.0
8967,Drama,22674226.0
8967,Fantasy,22674226.0
46529,Action,94492830.0
46529,Thriller,94492830.0
46529,Science Fiction,94492830.0
46529,Adventure,94492830.0
46195,Animation,394635760.0
46195,Adventure,394635760.0
46195,Comedy,394635760.0
46195,Family,394635760.0
74643,Drama,118432856.0
74643,Comedy,118432856.0
74643,Romance,118432856.0
38317,Comedy,89852759.0
38317,Romance,89852759.0
38317,Family,89852759.0
49849,Action,11822325.0
49849,Science Fiction,11822325.0
49849,Thriller,11822325.0
49849,Western,11822325.0
57212,Drama,111584879.0
57212,War,111584879.0
40807,Comedy,31187783.0
40807,Drama,31187783.0
44896,Animation,110724603.0
44896,Comedy,110724603.0
44896,Family,110724603.0
44896,Western,110724603.0
44896,Adventure,110724603.0
49520,Comedy,23450437.0
44826,Adventure,15770160.0
44826,Drama,15770160.0
44826,Family,15770160.0
50348,Crime,45412898.0
50348,Drama,45412898.0
50348,Thriller,45412898.0
71676,Action,92217355.0
71676,Fantasy,92217355.0
71676,Thriller,92217355.0
51828,Drama,44389433.0
51828,Romance,44389433.0
49021,Action,-8222894.0
49021,Adventure,-8222894.0
49021,Thriller,-8222894.0
48171,Drama,59047633.0
48171,Thriller,59047633.0
48171,Horror,59047633.0
51162,Animation,-15540000.0
51162,Family,-15540000.0
52451,Adventure,57274484.0
52451,Action,57274484.0
52451,Thriller,57274484.0
52451,Comedy,57274484.0
58232,Comedy,-6250543.0
58232,Romance,-6250543.0
59436,Fantasy,121119219.0
59436,Comedy,121119219.0
59436,Romance,121119219.0
38321,Action,18309131.0
38321,Fantasy,18309131.0
38321,Horror,18309131.0
38321,Science Fiction,18309131.0
38321,Thriller,18309131.0
57157,Comedy,10939027.0
57157,Drama,10939027.0
57157,Romance,10939027.0
59440,Action,-1942885.0
59440,Drama,-1942885.0
59965,Thriller,47087155.0
59965,Action,47087155.0
59965,Mystery,47087155.0
48138,Action,100786397.0
48138,Mystery,100786397.0
48138,Thriller,100786397.0
38050,Thriller,77669379.0
38050,Romance,77669379.0
38050,Fantasy,77669379.0
37958,Fantasy,151904017.0
37958,Action,151904017.0
37958,Drama,151904017.0
60420,Drama,3292353.0
60420,Romance,3292353.0
59861,Comedy,6160375.0
59861,Romance,6160375.0
59861,Drama,6160375.0
39513,Adventure,57552050.0
39513,Comedy,57552050.0
39513,Science Fiction,57552050.0
62835,Action,20965854.0
62835,Thriller,20965854.0
62835,Crime,20965854.0
62835,Drama,20965854.0
44943,Action,132466756.0
44943,Science Fiction,132466756.0
55779,Horror,110887643.0
55779,Mystery,110887643.0
45610,Action,-27472096.0
45610,Thriller,-27472096.0
45610,Crime,-27472096.0
71880,Comedy,70673788.0
63492,Comedy,10426096.0
63492,Romance,10426096.0
23047,Adventure,48100000.0
23047,Fantasy,48100000.0
23047,Action,48100000.0
75900,Drama,28657696.0
74465,Drama,70081841.0
74465,Comedy,70081841.0
74465,Family,70081841.0
71469,Horror,34626786.0
71469,Action,34626786.0
71469,Thriller,34626786.0
71469,Science Fiction,34626786.0
50014,Drama,99272124.0
75174,Action,52278331.0
75174,Drama,52278331.0
75174,Thriller,52278331.0
60308,Drama,60206216.0
71859,Drama,-961058.0
71859,Thriller,-961058.0
49950,Thriller,24492759.0
49950,Drama,24492759.0
49950,Horror,24492759.0
417859,Action,424987477.0
417859,Adventure,424987477.0
417859,Animation,424987477.0
417859,Family,424987477.0
417859,Fantasy,424987477.0
40805,Action,107817248.0
40805,Crime,107817248.0
40805,Comedy,107817248.0
49022,Comedy,24901913.0
49022,Drama,24901913.0
49022,Romance,24901913.0
37430,Adventure,-41204979.0
37430,Fantasy,-41204979.0
37430,Action,-41204979.0
58233,Crime,115078586.0
58233,Adventure,115078586.0
58233,Action,115078586.0
58233,Comedy,115078586.0
58233,Thriller,115078586.0
39538,Drama,75458097.0
39538,Thriller,75458097.0
39538,Science Fiction,75458097.0
73937,Comedy,-33551615.0
38117,Drama,26165571.0
38117,Fantasy,26165571.0
38117,Romance,26165571.0
55465,Comedy,16387212.0
60935,Horror,-6871330.0
60935,Science Fiction,-6871330.0
60935,Mystery,-6871330.0
60935,Thriller,-6871330.0
59108,Action,77930623.0
59108,Comedy,77930623.0
62838,Comedy,86044638.0
62838,Romance,86044638.0
38319,Adventure,-23778362.0
38319,Fantasy,-23778362.0
38319,Action,-23778362.0
38319,Comedy,-23778362.0
50357,Horror,20562924.0
50357,Thriller,20562924.0
50357,Science Fiction,20562924.0
58151,Horror,7922237.0
58151,Comedy,7922237.0
65759,Music,20406466.0
65759,Family,20406466.0
65759,Animation,20406466.0
65759,Comedy,20406466.0
41446,Horror,57138686.0
41446,Mystery,57138686.0
50321,Adventure,-111007242.0
50321,Animation,-111007242.0
50321,Family,-111007242.0
59678,Action,-10385849.0
59678,Comedy,-10385849.0
59678,Science Fiction,-10385849.0
60307,Family,51417394.0
60307,Comedy,51417394.0
64685,Drama,15247881.0
55301,Comedy,267695435.0
55301,Fantasy,267695435.0
55301,Family,267695435.0
55301,Music,267695435.0
55301,Animation,267695435.0
50780,Drama,-20029184.0
64639,Thriller,-14675559.0
74534,Drama,126836156.0
74534,Comedy,126836156.0
41513,Animation,453749323.0
41513,Family,453749323.0
41513,Adventure,453749323.0
41513,Comedy,453749323.0
41513,Fantasy,453749323.0
50456,Action,33782078.0
50456,Thriller,33782078.0
50456,Adventure,33782078.0
85435,Comedy,16539023.0
62046,Mystery,-1857846.0
62046,Comedy,-1857846.0
62046,Crime,-1857846.0
50839,Thriller,16004039.0
50839,Drama,16004039.0
45772,Animation,153712432.0
45772,Family,153712432.0
55846,Crime,-15033073.0
55846,Action,-15033073.0
55846,Thriller,-15033073.0
65057,Comedy,157243185.0
65057,Drama,157243185.0
50359,Animation,120953723.0
23514,Drama,-21000000.0
23514,Comedy,-21000000.0
67913,Action,13560274.0
67913,Comedy,13560274.0
67913,Thriller,13560274.0
67913,Crime,13560274.0
59968,Comedy,7273593.0
59968,Drama,7273593.0
63493,Drama,-9389014.0
63493,Thriller,-9389014.0
68817,Drama,39543328.0
68817,Music,39543328.0
68817,Romance,39543328.0
70578,Crime,-26387531.0
70578,Drama,-26387531.0
70578,Thriller,-26387531.0
72113,Comedy,2603069.0
72113,Drama,2603069.0
55420,Drama,1676935.0
55420,Science Fiction,1676935.0
10316,Drama,63493061.0
38356,Action,928746996.0
38356,Science Fiction,928746996.0
38356,Adventure,928746996.0
72571,Horror,200703818.0
44564,Comedy,-2887336.0
44564,Drama,-2887336.0
50725,Comedy,-12071932.0
50725,Drama,-12071932.0
50725,Romance,-12071932.0
81390,Adventure,21345000.0
81390,Action,21345000.0
81390,Thriller,21345000.0
81390,Crime,21345000.0
64328,Comedy,120184237.0
64328,Family,120184237.0
64328,Music,120184237.0
56288,Family,58564310.0
56288,Comedy,58564310.0
56288,Action,58564310.0
44945,Crime,-9380000.0
44945,Drama,-9380000.0
44945,Thriller,-9380000.0
74998,Action,-4644202.0
74998,Drama,-4644202.0
74998,Thriller,-4644202.0
49012,Comedy,5735397.0
49012,Romance,5735397.0
49494,Adventure,2122040.0
49494,Drama,2122040.0
57431,Comedy,9942188.0
63310,Crime,-1957930.0
63310,Drama,-1957930.0
80591,Drama,-14131561.0
80591,Romance,-14131561.0
58428,Horror,-671604.0
58428,Thriller,-671604.0
47760,Drama,-7836735.0
47760,Romance,-7836735.0
101173,Drama,-6627398.0
101173,Thriller,-6627398.0
88794,Drama,49606030.0
88794,Crime,49606030.0
88794,History,49606030.0
48340,Action,78609310.0
48340,Thriller,78609310.0
70868,Comedy,6551495.0
48231,Drama,12462041.0
48231,Thriller,12462041.0
43959,Action,29088990.0
43959,Drama,29088990.0
62206,Action,12547440.0
62206,Comedy,12547440.0
62206,Adventure,12547440.0
77949,Drama,-4588539.0
77949,Horror,-4588539.0
77949,Thriller,-4588539.0
57089,Comedy,-16478171.0
57089,Animation,-16478171.0
57089,Family,-16478171.0
50601,War,-19982521.0
50601,Drama,-19982521.0
55787,Drama,76156230.0
55787,Romance,76156230.0
69668,Drama,-11497660.0
69668,Thriller,-11497660.0
69668,Mystery,-11497660.0
55720,Drama,-8240748.0
59296,Comedy,1377.0
59296,Romance,1377.0
75622,Crime,-11027488.0
75622,Drama,-11027488.0
75622,Action,-11027488.0
75622,Thriller,-11027488.0
64720,Thriller,-1900686.0
64720,Drama,-1900686.0
51588,Comedy,2130000.0
57276,Documentary,10306880.0
72213,Drama,33522221.0
77221,Adventure,-34554000.0
77221,Drama,-34554000.0
73567,Drama,-6334931.0
73567,Thriller,-6334931.0
38322,Crime,51615414.0
38322,Comedy,51615414.0
38322,Action,51615414.0
50217,Comedy,2499907.0
50217,Drama,2499907.0
50217,Romance,2499907.0
62837,Drama,58404397.0
62837,Family,58404397.0
55292,Action,4662874.0
55292,Drama,4662874.0
51497,Action,501137675.0
51497,Thriller,501137675.0
51497,Crime,501137675.0
79070,Action,-2496642.0
79070,Comedy,-2496642.0
79070,Thriller,-2496642.0
79070,Romance,-2496642.0
79777,Drama,-9696123.0
79777,Romance,-9696123.0
79777,War,-9696123.0
60422,Comedy,-3644312.0
60422,Drama,-3644312.0
57119,Comedy,31110610.0
92182,Horror,11101672.0
92182,Mystery,11101672.0
9364,Drama,-7899085.0
9364,Romance,-7899085.0
84355,Drama,3075000.0
84355,Comedy,3075000.0
59860,Adventure,-2575000.0
59860,Comedy,-2575000.0
59860,Romance,-2575000.0
55725,Drama,-176788.0
55725,Comedy,-176788.0
44754,Drama,-13953505.0
73499,Drama,-13303768.0
73499,Action,-13303768.0
73499,Thriller,-13303768.0
73499,Crime,-13303768.0
73499,Mystery,-13303768.0
91070,Comedy,-899095.0
71688,History,101956699.0
71688,Drama,101956699.0
48572,Horror,-2895318.0
48572,Action,-2895318.0
48572,Thriller,-2895318.0
62630,Drama,-13371787.0
62630,Action,-13371787.0
62630,Thriller,-13371787.0
62630,Crime,-13371787.0
62630,War,-13371787.0
56401,Drama,-3746101.0
65055,Horror,-17873542.0
65055,Thriller,-17873542.0
49010,Action,-2327352.0
49010,Comedy,-2327352.0
49010,Thriller,-2327352.0
51017,Comedy,28213633.0
51017,Drama,28213633.0
56780,Drama,-10372625.0
56780,Thriller,-10372625.0
56780,Science Fiction,-10372625.0
56780,Mystery,-10372625.0
53487,Drama,-13209021.0
73873,Drama,-2365172.0
58882,History,1198226.0
58882,Drama,1198226.0
65650,Drama,-5994794.0
65650,Thriller,-5994794.0
79120,Drama,461947.0
79120,Romance,461947.0
74725,Horror,-328240.0
74725,Thriller,-328240.0
74725,Crime,-328240.0
54518,Documentary,85441954.0
