id,production_companies,Movie_profit
9495,Miramax Films,79000000.0
9495,Crowvision Inc.,79000000.0
9495,Entertainment Media Investment Corporation,79000000.0
9495,Jeff Most Productions,79000000.0
9495,Edward R. Pressman Film,79000000.0
888,Universal Pictures,295631208.0
888,Amblin Entertainment,295631208.0
888,Hanna-Barbera Productions,295631208.0
193,Paramount Pictures,82000000.0
3049,Morgan Creek Productions,92217396.0
8984,Warner Bros.,159015089.0
8984,Baltimore Pictures,159015089.0
6280,Universal Pictures,-23000000.0
6280,Northern Lights Entertainment,-23000000.0
11596,New Line Cinema,4090181.0
8850,Universal Pictures,23063435.0
1024,WingNut Films,-1950865.0
1024,Miramax Films,-1950865.0
1024,New Zealand Film Commission,-1950865.0
1024,Fontana Productions,-1950865.0
22586,NEST Family Entertainment,-25228342.0
22586,Rich Animation Studios,-25228342.0
15139,20th Century Fox,-13329312.0
15139,Turner Pictures,-13329312.0
11231,Columbia Pictures Corporation,3826984.0
2124,Hollywood Pictures,-20273950.0
2124,Cinergi Pictures Entertainment,-20273950.0
522,Touchstone Pictures,-12112543.0
8831,Universal Pictures,74646581.0
8831,Renaissance Pictures,74646581.0
8831,Dark Horse Entertainment,74646581.0
8831,Largo Entertainment,74646581.0
8831,Signature Pictures,74646581.0
12160,Tig Productions,-37948000.0
12160,Warner Bros.,-37948000.0
12160,Kasdan Pictures,-37948000.0
12160,Paragon Entertainment Corp.,-37948000.0
9057,Hollywood Pictures,-33521100.0
9057,PolyGram Filmed Entertainment,-33521100.0
9057,Interscope Communications,-33521100.0
9057,Nomura Babcock & Brown,-33521100.0
236,Ciby 2000,12119639.0
236,Film Victoria,12119639.0
236,House & Moorhouse Films,12119639.0
11667,Universal Pictures,64423521.0
11667,Capcom,64423521.0
2636,Jerry Weintraub Productions,125362582.0
2636,Warner Bros.,125362582.0
2636,Iguana Producciones,125362582.0
28032,Don Bluth,-16626499.0
8011,Trans-Film,10800000.0
8011,Initial Groupe,10800000.0
8011,LumiÃ¨re Pictures,10800000.0
8011,Fallingcloud,10800000.0
9624,Warner Bros.,-1000000.0
3036,American Zoetrope,67006296.0
3036,TriStar Pictures,67006296.0
11858,Cinergi Pictures Entertainment,-15667676.0
11858,Touchstone Pictures,-15667676.0
26352,Caravan Pictures,19392418.0
26352,Hollywood Pictures,19392418.0
3586,Miramax Films,-3699347.0
10694,Twentieth Century Fox Film Corporation,-17990671.0
10694,Capitol Films,-17990671.0
10694,Hercules Films,-17990671.0
2788,Universal Pictures,8579850.0
2788,Jersey Films,8579850.0
35614,Don Bluth,-22928632.0
14275,Fine Line Features,7130611.0
14275,Kartemquin Films,7130611.0
2436,Gramercy Pictures,-1158691.0
10872,Touchstone Pictures,439193.0
10872,Don Simpson/Jerry Bruckheimer Films,439193.0
46094,Hollywood Pictures,3931500.0
46094,PolyGram Filmed Entertainment,3931500.0
46094,Interscope Communications,3931500.0
46094,Nomura Babcock & Brown,3931500.0
46094,NBB Unit One Film Partners,3931500.0
1909,New Line Cinema,-2800000.0
1909,American Zoetrope,-2800000.0
18009,Planet Productions,260622.0
11212,Twentieth Century Fox Film Corporation,-33328495.0
16780,Ultra Muchos Productions,-414102.0
17585,New Line Cinema,290013.0
46717,Paramount Pictures,-23644107.0
11592,Savoy Pictures,-5179312.0
11592,Polar Entertainment,-5179312.0
10448,Tig Productions,-19694930.0
10448,Majestic Films International,-19694930.0
10448,Warner Bros.,-19694930.0
10448,Newcomm,-19694930.0
10448,RCS,-19694930.0
24428,Marvel Studios,1299557910.0
52520,Lakeshore Entertainment,62400000.0
52520,Saturn Films,62400000.0
52520,Screen Gems,62400000.0
52520,Sketch Films,62400000.0
52520,UW4 Productions,62400000.0
49026,Legendary Pictures,831041287.0
49026,Warner Bros.,831041287.0
49026,DC Entertainment,831041287.0
49026,Syncopy,831041287.0
68718,Columbia Pictures,325368238.0
68718,The Weinstein Company,325368238.0
37724,Columbia Pictures,908561013.0
49040,Universal Pictures,146572938.0
49040,Dentsu,146572938.0
49040,Relativity Media,146572938.0
49040,"Kennedy/Marshall Company, The",146572938.0
49040,Captivate Entertainment,146572938.0
49051,WingNut Films,767003568.0
49051,New Line Cinema,767003568.0
49051,Metro-Goldwyn-Mayer (MGM),767003568.0
70981,Twentieth Century Fox Film Corporation,273170142.0
70981,Dune Entertainment,273170142.0
70981,Scott Free Productions,273170142.0
70981,Brandywine Productions,273170142.0
82693,The Weinstein Company,184738714.0
1930,Columbia Pictures,537215857.0
1930,Laura Ziskin Productions,537215857.0
1930,Marvel Entertainment,537215857.0
62177,Walt Disney Pictures,353983207.0
62177,Pixar Animation Studios,353983207.0
58595,Universal Pictures,226600000.0
58595,Roth Films,226600000.0
64688,Columbia Pictures,159585328.0
64688,Original Film,159585328.0
64688,Stephen J. Cannell Productions,159585328.0
64688,Relativity Media,159585328.0
64688,Metro-Goldwyn-Mayer (MGM),159585328.0
87827,Ingenious Film Partners,489016565.0
87827,Ingenious Media,489016565.0
87827,Dune Entertainment,489016565.0
87827,Fox 2000 Pictures,489016565.0
87827,Big Screen Productions,489016565.0
57800,Blue Sky Studios,782244782.0
57800,Twentieth Century Fox Animation,782244782.0
72105,Universal Pictures,499368315.0
72105,Media Rights Capital,499368315.0
72105,Fuzzy Door Productions,499368315.0
75780,Paramount Pictures,158340595.0
75780,Mutual Film Company,158340595.0
75780,Skydance Productions,158340595.0
75780,TC Productions,158340595.0
80278,Summit Entertainment,138274123.0
80278,Telecinco Cinema,138274123.0
80278,Apaches Entertainment,138274123.0
80278,Canal+ EspaÃ±a,138274123.0
80278,Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),138274123.0
82690,Walt Disney Animation Studios,306222889.0
114150,Brownstone Productions,98350426.0
41154,Amblin Entertainment,399026776.0
41154,Media Magik Entertainment,399026776.0
41154,Imagenation Abu Dhabi FZ,399026776.0
41154,Hemisphere Media Capital,399026776.0
41154,Parkes/MacDonald Productions,399026776.0
70160,Lionsgate,616210692.0
70160,Color Force,616210692.0
64635,Columbia Pictures,73802074.0
83542,Anarchos Productions,28482868.0
83542,X-Filme Creative Pool,28482868.0
83542,Ascension Pictures,28482868.0
83542,ARD Degeto Film,28482868.0
83542,Cloud Atlas Productions,28482868.0
76163,Nu Image Films,212573423.0
76163,Millennium Films,212573423.0
82675,Twentieth Century Fox Film Corporation,331141306.0
82675,M6 Films,331141306.0
82675,Canal+,331141306.0
82675,Grive Productions,331141306.0
82675,EuropaCorp,331141306.0
62213,Village Roadshow Pictures,95527149.0
62213,Infinitum Nihil,95527149.0
62213,GK Films,95527149.0
62213,Warner Bros.,95527149.0
62213,Tim Burton Productions,95527149.0
84892,Summit Entertainment,20400000.0
84892,Mr. Mudd Production,20400000.0
68734,GK Films,187824128.0
68734,Warner Bros.,187824128.0
68734,Smokehouse Pictures,187824128.0
71552,Universal Pictures,184989584.0
77930,Nick Wechsler Productions,160221571.0
77930,Extension 765,160221571.0
22970,Lionsgate,36486080.0
22970,Mutant Enemy Productions,36486080.0
81188,DreamWorks Animation,161941670.0
72570,Spyglass Entertainment,166114570.0
72570,Screen Gems,166114570.0
72545,New Line Cinema,276692760.0
72545,Contrafilm,276692760.0
72545,Walden Media,276692760.0
82390,Lee Daniels Entertainment,-11146132.0
82390,Nu Image Films,-11146132.0
82390,Benaroya Pictures,-11146132.0
82390,Millennium Films,-11146132.0
72387,Lawrence Bender Productions,10346186.0
72387,IM Global,10346186.0
72387,Automatik Entertainment,10346186.0
72387,Trigger Street Productions,10346186.0
72387,87Eleven,10346186.0
72331,Bazelevs Production,43265139.0
72331,Tim Burton Productions,43265139.0
72331,Abraham Productions,43265139.0
72331,Location Gourmet,43265139.0
58244,Onyx Films,-51893525.0
58244,Studio 37,-51893525.0
58244,Jouror Productions,-51893525.0
58244,France 2 CinÃ©ma,-51893525.0
58244,Transfilm,-51893525.0
73723,Universal Pictures,278840316.0
73723,Illumination Entertainment,278840316.0
83666,Scott Rudin Productions,52263166.0
83666,Indian Paintbrush,52263166.0
83666,American Empirical Pictures,52263166.0
83666,Moonrise,52263166.0
49049,DNA Films,-8962258.0
49049,Reliance BIG Entertainment,-8962258.0
49049,IM Global,-8962258.0
49049,Rena Film,-8962258.0
49049,Peach Trees,-8962258.0
44833,Universal Pictures,94025485.0
44833,Hasbro,94025485.0
44833,Bluegrass Films,94025485.0
44833,Film 44,94025485.0
82695,Universal Pictures,380809770.0
82695,Relativity Media,380809770.0
82695,CAMERON MACKINTOSH,380809770.0
82695,Working Title Films,380809770.0
62764,Relativity Media,98018522.0
62764,Misher Films,98018522.0
62764,Yucaipa Films,98018522.0
62764,Goldmann Pictures,98018522.0
62764,Rat Entertainment,98018522.0
49529,Walt Disney Pictures,24139100.0
59967,Endgame Entertainment,17042000.0
59967,FilmDistrict,17042000.0
59967,DMG Entertainment,17042000.0
59967,Ram Bergman Productions,17042000.0
50620,Summit Entertainment,709000000.0
50620,Sunswept Entertainment,709000000.0
50620,Temple Hill Entertainment,709000000.0
97630,Columbia Pictures,92820716.0
97630,Annapurna Pictures,92820716.0
97630,First Light Production,92820716.0
70435,Irish Film Board,10372606.0
70435,Relativity Media,10372606.0
57165,Legendary Pictures,151000000.0
57165,Thunder Road Pictures,151000000.0
57165,Warner Bros.,151000000.0
57165,Cott Productions,151000000.0
57165,"Furia de Titanes II, A.I.E.",151000000.0
85446,Summit Entertainment,107470746.0
76726,Twentieth Century Fox Film Corporation,130000000.0
76726,Dune Entertainment,130000000.0
76726,Davis Entertainment,130000000.0
76726,Adam Schroeder Productions,130000000.0
75674,Relativity Media,69272766.0
75674,Bandito Brothers,69272766.0
76492,Columbia Pictures,273375603.0
76492,Sony Pictures Animation,273375603.0
82507,Alliance Films,74712439.0
82507,Blumhouse Productions,74712439.0
82507,IM Global,74712439.0
82507,Automatik Entertainment,74712439.0
82507,Possessed Pictures,74712439.0
77016,Emmett/Furla Films,41126384.0
77016,Exclusive Media Group,41126384.0
77016,Hedge Fund Film Partners,41126384.0
77016,Crave Films,41126384.0
77016,Knightsbridge Entertainment,41126384.0
72976,DreamWorks,210293450.0
72976,Amblin Entertainment,210293450.0
72976,Twentieth Century Fox Film Corporation,210293450.0
72976,Dune Entertainment,210293450.0
72976,The Kennedy/Marshall Company,210293450.0
76494,Alcon Entertainment,39700000.0
76494,Lionsgate,39700000.0
76494,Phoenix Pictures,39700000.0
76494,What to Expect Productions,39700000.0
76493,Paramount Pictures,114379533.0
10679,Blind Spot Pictures Oy,635031.0
10679,27 Films Production,635031.0
10679,New Holland Pictures,635031.0
77877,Village Roadshow Pictures,74357138.0
77877,DiNovi Pictures,74357138.0
77877,Warner Bros.,74357138.0
77877,Langley Park Production,74357138.0
57214,Silver Pictures,88000000.0
57214,Green Hat Films,88000000.0
77866,Universal Pictures,38100000.0
77866,StudioCanal,38100000.0
77866,Relativity Media,38100000.0
77866,Leverage Management,38100000.0
77866,Closest to the Hole Productions,38100000.0
80321,DreamWorks Animation,601921274.0
82633,The Weinstein Company,27676580.0
82633,Benaroya Pictures,27676580.0
82633,Yucaipa Films,27676580.0
82633,Annapurna Pictures,27676580.0
82633,Pie Films Inc.,27676580.0
70436,Relativity Media,3657751.0
80585,New Line Cinema,-15581387.0
80585,Corner Store Entertainment,-15581387.0
127493,Saturn Films,-32893443.0
127493,Nu Image Films,-32893443.0
127493,Millennium Films,-32893443.0
80035,Ingenious Film Partners,267862.0
80035,Ingenious Media,267862.0
80035,Twentieth Century Fox Film Corporation,267862.0
80035,Dune Entertainment,267862.0
80035,21 Laps Entertainment,267862.0
72197,Columbia Pictures,58338361.0
72197,Aardman Animations,58338361.0
72197,Sony Pictures Animation,58338361.0
68722,Ghoulardi Film Company,-3741940.0
68722,The Weinstein Company,-3741940.0
68722,Annapurna Pictures,-3741940.0
72207,Universal Pictures,23909751.0
72207,Dentsu,23909751.0
72207,Relativity Media,23909751.0
72207,Apatow Productions,23909751.0
72207,Stoller Global Solutions,23909751.0
89492,Apatow Productions,53058786.0
81796,Canal+,12204030.0
81796,EuropaCorp,12204030.0
81796,CinÃ©+,12204030.0
50647,Relativity Media,-10840066.0
50647,Apatow Productions,-10840066.0
50647,A Hot Dog,-10840066.0
65086,Hammer Film Productions,110730736.0
65086,UK Film Council,110730736.0
65086,Alliance Films,110730736.0
65086,Film i VÃ¤st,110730736.0
65086,Talisman Productions,110730736.0
62214,Walt Disney Pictures,42491068.0
62214,Tim Burton Animation Company,42491068.0
62214,Tim Burton Productions,42491068.0
87428,Columbia Pictures,-11941633.0
87428,Happy Madison Productions,-11941633.0
87428,Relativity Media,-11941633.0
59961,Universal Pictures,123076205.0
59961,Dentsu,123076205.0
59961,Relativity Media,123076205.0
59961,Bluegrass Films,123076205.0
82525,Ixtlan,2000000.0
82525,Relativity Media,2000000.0
82525,Onda Entertainment,2000000.0
116613,Vertigo Films,2563661.0
116613,Exponential Films,2563661.0
116613,Embargo Films,2563661.0
87502,Paramount Pictures,130772375.0
87502,Parkes/MacDonald Productions,130772375.0
87502,ImageMovers,130772375.0
49527,Summit Entertainment,4221189.0
49527,Di Bonaventura Picture,4221189.0
86838,Blueprint Pictures,4422261.0
86838,CBS Films,4422261.0
86838,British Film Institute (BFI),4422261.0
86838,Film4,4422261.0
78698,Universal Pictures,-15280785.0
78698,Anonymous Content,-15280785.0
78698,Working Title Films,-15280785.0
86467,Rai Cinema,-696739.0
86467,Redwave Films,-696739.0
86467,Protagonist Pictures,-696739.0
103620,La Petite Reine,-5968919.0
103620,Studio 37,-5968919.0
103620,Canal+,-5968919.0
103620,CinÃ©+,-5968919.0
127517,Lionsgate,-6571952.0
127517,Liddell Entertainment,-6571952.0
127517,LD Entertainment,-6571952.0
127517,Wonderful Films PLC,-6571952.0
127517,Exclusive Media Group,-6571952.0
98548,DreamWorks SKG,-3565222.0
98548,Touchstone Pictures,-3565222.0
71668,Dimension Films,3493728.0
71668,Mark Canton Productions,3493728.0
71668,Intellectual Properties Worldwide,3493728.0
77883,Ghost House Pictures,71446075.0
77883,North Box Productions,71446075.0
61012,Davis-Films,32302796.0
61012,Konami Corporation Ltd.,32302796.0
64689,Plan B Entertainment,22930465.0
64689,1984 Private Defense Contractors,22930465.0
64689,Annapurna Pictures,22930465.0
64689,Inferno Entertainment,22930465.0
64689,Chockstone Pictures,22930465.0
77948,Summit Entertainment,-3136417.0
77948,Intrepid Pictures,-3136417.0
77948,Film Rites,-3136417.0
77948,Galavis Film,-3136417.0
77948,Picture Machine,-3136417.0
60599,Lionsgate,23485056.0
60599,Artina Films,23485056.0
60599,Lucky Monkey Pictures,23485056.0
60599,Green Room Films,23485056.0
60599,Treehouse Pictures,23485056.0
68812,Bleiberg Entertainment,-18030807.0
68812,Millennium Films,-18030807.0
60747,Contrafilm,-20193217.0
60747,FilmDistrict,-20193217.0
75638,First Generation Films,-448826.0
75638,Antena 3 Films,-448826.0
75638,TelevisiÃ³ de Catalunya TV3,-448826.0
75638,Canal+ EspaÃ±a,-448826.0
75638,Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),-448826.0
76489,Wessler Entertainment,24819301.0
82696,Columbia Pictures,84281051.0
82696,Mandate Pictures,84281051.0
82696,Escape Artists,84281051.0
82696,Management 360,84281051.0
82696,Metro-Goldwyn-Mayer (MGM),84281051.0
97430,Arcade Pictures,608545.0
97430,Iron Fists,608545.0
72358,Paramount Pictures,-17955723.0
72358,DreamWorks SKG,-17955723.0
72358,Saturn Films,-17955723.0
72358,Varsity Pictures,-17955723.0
81836,Gravier Productions,56244881.0
81836,Medusa Film,56244881.0
81836,Mediapro,56244881.0
81836,Perdido Productions,56244881.0
94901,Gordon Bijelonic / Datari Turner Films,-2496997.0
94901,Enderby Entertainment,-2496997.0
94348,Summit Entertainment,-14646768.0
54054,Lakeshore Entertainment,-3106279.0
54054,Sidney Kimmel Entertainment,-3106279.0
121826,Headline Pictures,48520298.0
84305,Likely Story,-24773313.0
84305,Random Films,-24773313.0
84305,Focus Features,-24773313.0
77174,Focus Features,47139399.0
77174,Laika Entertainment,47139399.0
133694,Participant Media,-6861212.0
133694,Imagenation Abu Dhabi FZ,-6861212.0
133694,Focus Features,-6861212.0
133694,Media Farm,-6861212.0
133694,Sunday Night,-6861212.0
82650,Fox 2000 Pictures,55112176.0
96399,Dos Corazones,-2377154.0
72431,Twentieth Century Fox Film Corporation,-7634623.0
72431,Lucasfilm Ltd.,-7634623.0
72431,Partnership Pictures,-7634623.0
82679,Paramount Pictures,-2582638.0
82679,Nickelodeon Movies,-2582638.0
82679,Anonymous Content,-2582638.0
82679,Fake Empire,-2582638.0
104755,Alliance Films,-334118.0
104755,Blumhouse Productions,-334118.0
104755,Automatik Entertainment,-334118.0
49526,Pariah Entertainment Group,-3916401.0
84174,Gary Sanchez Productions,8947954.0
84174,BCDF Pictures,8947954.0
82687,Paramount Pictures,1863726.0
82687,Skydance Productions,1863726.0
113947,Rhino Films,8138338.0
113947,Such Much Films,8138338.0
88005,Mandate Pictures,-363711.0
88005,Indian Paintbrush,-363711.0
88005,Anonymous Content,-363711.0
88005,Focus Features,-363711.0
83686,Serenade Films,7231461.0
83686,CBS Films,7231461.0
83686,Also Known As Pictures,7231461.0
82990,Paramount Pictures,137817992.0
82990,Blumhouse Productions,137817992.0
82990,Room 101,137817992.0
82990,Solana Films,137817992.0
121642,Medusa Film,-12981705.0
83770,American Zoetrope,-16215682.0
83770,France 2 CinÃ©ma,-16215682.0
83770,VideoFilmes,-16215682.0
83770,Vanguard Films,-16215682.0
83770,Canal+,-16215682.0
122857,Signature Pictures,-10097693.0
122857,Foresight Unlimited,-10097693.0
122857,Baumgarten Management and Productions (BMP),-10097693.0
135812,Enrique Cerezo Producciones CinematogrÃ¡ficas S.A.,-5591861.0
135812,Film Export Group,-5591861.0
84200,AdScott Pictures,393961.0
88042,20th Century Fox,94772232.0
88042,Chernin Entertainment,94772232.0
88042,Walden Media,94772232.0
76487,Room 101,100758490.0
76487,Prototype,100758490.0
59963,Social Capital,-24567726.0
59963,Film Afrika Worldwide,-24567726.0
59963,Lipsync Productions,-24567726.0
59963,Procinvest Sas,-24567726.0
59963,Cinedigm,-24567726.0
67660,Rainforest Films,84070507.0
67660,Screen Gems,84070507.0
67660,Studio Mir,84070507.0
109513,Primate Pictures,12400000.0
109513,Kim and Jim Productions,12400000.0
109513,Panay Films,12400000.0
109513,Exclusive Media Group,12400000.0
97614,StudioCanal,-11933649.0
97614,Mutual Film Company,-11933649.0
97614,2929 Productions,-11933649.0
97614,Magnolia Pictures,-11933649.0
97614,Madhouse Entertainment,-11933649.0
89691,Buffalo Gal Pictures,-2996990.0
89691,The Safran Company,-2996990.0
89691,Gold Circle Films,-2996990.0
84175,Journeyman Pictures,19307746.0
84175,Court 13 Pictures,19307746.0
84175,Cinereach,19307746.0
139567,Industry Entertainment,-15363831.0
139567,Grindstone Entertainment Group,-15363831.0
139567,Cheetah Vision,-15363831.0
139567,Mandalay Vision,-15363831.0
139567,Paradox Entertainment,-15363831.0
84332,Duplass Brothers Productions,3257792.0
84332,Big Beach Films,3257792.0
98339,Quickfire Films,-11997479.0
98339,H2O Motion Pictures,-11997479.0
98339,2262730 Ontario,-11997479.0
98339,Middle Child Films Inc.,-11997479.0
79694,StudioCanal,-7372508.0
79694,Dark Castle Entertainment,-7372508.0
79694,Warner Bros.,-7372508.0
79694,Studio Babelsberg Motion Pictures,-7372508.0
84165,Senator Film Produktion,-6346208.0
84165,TempÃªte Sous Un CrÃ¢ne Productions,-6346208.0
84165,Focus Films,-6346208.0
84329,Samuel Goldwyn Films,825038.0
84329,Stage 6 Films,825038.0
84329,Park Pictures,825038.0
84329,TBB,825038.0
84329,Dog Run Pictures,825038.0
49014,France 2 CinÃ©ma,-14436444.0
49014,TÃ©lÃ©film Canada,-14436444.0
49014,Rai Cinema,-14436444.0
49014,Prospero Pictures,-14436444.0
49014,Alfama Films,-14436444.0
138222,KODA Entertainment,-1498062.0
63574,Alcon Entertainment,5.0
63574,O.N.C. Entertainment,5.0
63574,Farrell Paura Productions,5.0
63574,Gospel Truth Pictures,5.0
84336,BBC Films,-5880047.0
84336,Element Pictures,-5880047.0
84336,Irish Film Board,-5880047.0
84336,Lipsync Productions,-5880047.0
84336,Unanimous Pictures,-5880047.0
84341,Super Crispy Entertainment,-123403.0
71679,Davis-Films,175159255.0
130739,Schiwago Film,2450275.0
130739,ARTE,2450275.0
130739,Hessischer Rundfunk (HR),2450275.0
130739,Chromosom Filmproduktion,2450275.0
148265,Varahi Chalana Chitram,13460000.0
148265,Suresh Productions,13460000.0
88036,TriStar Pictures,10637469.0
88036,Phoenix Pictures,10637469.0
88036,Stage 6 Films,10637469.0
88036,Akil Production Company,10637469.0
118628,Eros International,8780000.0
128270,Paramount Vantage,-19389208.0
133463,Green Light Media,500000.0
115210,BÃ³rd ScannÃ¡n na hÃ‰ireann,-5000.0
115210,Irish Film Board,-5000.0
115210,Fantastic Films,-5000.0
115210,MPI Media Group,-5000.0
115210,Tailored Films,-5000.0
116977,Threshold Entertainment,-64926294.0
116977,Lions Gate Family Entertainment,-64926294.0
101267,Paramount Pictures,20726956.0
101267,Imagine Entertainment,20726956.0
101267,MTV Films,20726956.0
101267,Insurge Pictures,20726956.0
122,WingNut Films,1024888979.0
122,New Line Cinema,1024888979.0
277,Lakeshore Entertainment,73708457.0
277,Laurinfilm,73708457.0
277,Subterranean Productions LLC,73708457.0
277,Subterranean Productions UK Ltd.,73708457.0
277,Underworld Produktions GmbH,73708457.0
22,Walt Disney Pictures,515011224.0
22,Jerry Bruckheimer Films,515011224.0
24,Miramax Films,150949000.0
24,A Band Apart,150949000.0
24,Super Cool ManChu,150949000.0
605,Village Roadshow Pictures,274988211.0
605,NPV Entertainment,274988211.0
605,Silver Pictures,274988211.0
605,Warner Bros.,274988211.0
604,Village Roadshow Pictures,588599701.0
604,NPV Entertainment,588599701.0
604,Heineken Branded Entertainment,588599701.0
604,Silver Pictures,588599701.0
604,Warner Bros.,588599701.0
12,Walt Disney Pictures,770625978.0
12,Pixar Animation Studios,770625978.0
12,Disney Enterprises,770625978.0
310,Universal Pictures,404572835.0
310,Spyglass Entertainment,404572835.0
310,Shady Acres Entertainment,404572835.0
310,Pit Bull Productions,404572835.0
508,DNA Films,204931766.0
10719,New Line Cinema,141398518.0
10719,Gold/Miller Productions,141398518.0
10719,Guy Walks into a Bar Productions,141398518.0
296,Columbia Pictures,235000000.0
296,Intermedia Films,235000000.0
296,Warner Bros.,235000000.0
296,C-2 Pictures,235000000.0
296,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,235000000.0
1278,Peninsula Films,121165.0
1278,Recorded Picture Company (RPC),121165.0
1278,Fiction Films,121165.0
587,The Zanuck Company,52919055.0
587,Columbia Pictures Corporation,52919055.0
587,Jinks/Cohen Company,52919055.0
587,Tim Burton Productions,52919055.0
9480,Twentieth Century Fox Film Corporation,101179718.0
9480,Regency Enterprises,101179718.0
9480,Epsilon Motion Pictures,101179718.0
9480,New Regency Pictures,101179718.0
9480,Marvel Enterprises,101179718.0
8273,Universal Pictures,176449203.0
8273,Zide-Perry Productions,176449203.0
8273,LivePlanet,176449203.0
8273,Loumolo & Co.,176449203.0
8698,Twentieth Century Fox Film Corporation,101265204.0
8698,JD Productions,101265204.0
8698,International Production Company,101265204.0
8698,Angry Films,101265204.0
8698,Mediastream Dritte Film GmbH & Co. Beteiligungs KG,101265204.0
9654,Paramount Pictures,116070171.0
9654,De Line Pictures,116070171.0
9654,Working Title Films,116070171.0
14873,Walt Disney Pictures,115680000.0
14873,Walt Disney Television Animation,115680000.0
14873,Walt Disney Animation Australia,115680000.0
14873,DisneyToon Studios,115680000.0
153,American Zoetrope,115723856.0
10147,Columbia Pictures,53488889.0
10147,Dimension Films (US version),53488889.0
9486,Universal Pictures,120583018.0
9486,StudioCanal,120583018.0
10009,Walt Disney Pictures,-99999750.0
10009,Walt Disney Feature Animation,-99999750.0
10601,Columbia Pictures,21975011.0
10601,Universal Pictures,21975011.0
10601,Revolution Studios,21975011.0
10601,Quinta Communications,21975011.0
4256,Dimension Films,172673217.0
4256,Brad Grey Pictures,172673217.0
10028,Universal Pictures,44646763.0
10028,Marc Platt Productions,44646763.0
10028,NuAmerica Entertainment,44646763.0
8409,New Line Cinema,8350926.0
8409,Newman/Tooley Films,8350926.0
8409,Joseph Nittolo Entertainment,8350926.0
8409,"""DIA"" Productions GmbH & Co. KG",8350926.0
1584,Paramount Pictures,96282949.0
616,Cruise/Wagner Productions,316758981.0
616,Warner Bros.,316758981.0
616,Radar Pictures,316758981.0
616,"Bedford Falls Company, The",316758981.0
8961,Columbia Pictures Corporation,143339556.0
8961,Don Simpson/Jerry Bruckheimer Films,143339556.0
1996,Paramount Pictures,61505388.0
1996,Toho-Towa,61505388.0
1996,Mutual Film Company,61505388.0
1996,Lawrence Gordon Productions,61505388.0
1996,British Broadcasting Corporation (BBC),61505388.0
9902,Summit Entertainment,16050575.0
9902,Newmarket Capital Group,16050575.0
9902,Regency Enterprises,16050575.0
9902,Constantin Film Produktion,16050575.0
9902,Stan Winston Studio,16050575.0
2832,Konrad Pictures,60259536.0
2832,Columbia Pictures Corporation,60259536.0
8619,Universal Pictures,62011111.0
8619,Twentieth Century Fox Film Corporation,62011111.0
8619,Samuel Goldwyn Films,62011111.0
8619,Miramax,62011111.0
322,Village Roadshow Pictures,131822020.0
322,Malpaso Productions,131822020.0
322,NPV Entertainment,131822020.0
322,Warner Bros.,131822020.0
9506,Columbia Pictures,120745823.0
9506,Revolution Studios,120745823.0
9506,Happy Madison Productions,120745823.0
9341,Paramount Pictures,14208267.0
9341,David Foster Productions,14208267.0
9341,Horsepower Films,14208267.0
9341,LivePlanet,14208267.0
9341,Core Productions,14208267.0
1927,Universal Pictures,108360480.0
1927,Good Machine,108360480.0
1927,Valhalla Motion Pictures,108360480.0
1927,Marvel Enterprises,108360480.0
1428,Columbia Pictures Corporation,69185582.0
1428,Dimension Films,69185582.0
1428,Troublemaker Studios,69185582.0
11635,DreamWorks SKG,63055349.0
11635,The Montecito Picture Company,63055349.0
9919,Paramount Pictures,127371441.0
6038,Spyglass Entertainment,38323487.0
6038,Touchstone Pictures,38323487.0
6038,Birnbaum / Barber Productions,38323487.0
6038,Jackie Chan Films Limited,38323487.0
6038,All Knight Productions,38323487.0
9257,Original Film,36643346.0
9257,Columbia Pictures Corporation,36643346.0
9257,Camelot Pictures,36643346.0
9257,Chris Lee Productions,36643346.0
9257,Illusion Entertainment,36643346.0
9567,Columbia Pictures,15632458.0
9567,Revolution Studios,15632458.0
9567,Cheyenne Enterprises,15632458.0
9567,Michael Lobell Productions,15632458.0
10327,Type A Films,79914842.0
10327,Marc Platt Productions,79914842.0
10327,Metro-Goldwyn-Mayer (MGM),79914842.0
10330,Walt Disney Pictures,84230332.0
14411,DreamWorks Animation,-33711680.0
9562,Paramount Pictures,-60519261.0
9562,Donners' Company,-60519261.0
9562,Mutual Film Company,-60519261.0
9562,Cobalt Media Group,-60519261.0
9562,Artists Production Group (APG),-60519261.0
9620,Paramount Pictures,36269812.0
9620,DreamWorks SKG,36269812.0
9620,Davis Entertainment,36269812.0
9620,Lion Rock Productions,36269812.0
9620,Province of British Columbia Film Incentive BC,36269812.0
9471,Columbia Pictures Corporation,139175788.0
9471,Wonderland Sound and Vision,139175788.0
9471,Tall Trees Productions,139175788.0
9471,Flower Films (II),139175788.0
6964,Columbia Pictures Corporation,186728738.0
6964,Waverly Films,186728738.0
6964,Warner Bros.,186728738.0
10756,Walt Disney Pictures,92290266.0
10756,Gunn Films,92290266.0
10756,Doom Buggy Productions,92290266.0
7288,Miramax Films,-20677865.0
7288,Flower Films,-20677865.0
4970,Columbia Pictures Corporation,101591324.0
