genres,id,profit
Drama,11240,1591545.0
Action,12764,8345447.0
Adventure,12764,8345447.0
War,12764,8345447.0
Adventure,674,745921036.0
Family,674,745921036.0
Fantasy,674,745921036.0
Action,272,224218673.0
Crime,272,224218673.0
Drama,272,224218673.0
Adventure,411,568806957.0
Family,411,568806957.0
Fantasy,411,568806957.0
Action,752,78511035.0
Fantasy,752,78511035.0
Thriller,752,78511035.0
Action,187,118733820.0
Crime,187,118733820.0
Thriller,187,118733820.0
Adventure,118,324968763.0
Comedy,118,324968763.0
Family,118,324968763.0
Fantasy,118,324968763.0
Action,1895,737000000.0
Adventure,1895,737000000.0
Science Fiction,1895,737000000.0
Adventure,7453,54478416.0
Comedy,7453,54478416.0
Family,7453,54478416.0
Science Fiction,7453,54478416.0
Action,1635,36949164.0
Adventure,1635,36949164.0
Science Fiction,1635,36949164.0
Thriller,1635,36949164.0
Animation,953,457680671.0
Family,953,457680671.0
Action,9738,230579719.0
Adventure,9738,230579719.0
Fantasy,9738,230579719.0
Science Fiction,9738,230579719.0
Drama,561,130427240.0
Fantasy,561,130427240.0
Horror,561,130427240.0
Comedy,9522,245176741.0
Romance,9522,245176741.0
Action,8202,-9695999.0
Science Fiction,8202,-9695999.0
Action,10022,57006880.0
Comedy,10022,57006880.0
Drama,10022,57006880.0
Family,10022,57006880.0
Thriller,10022,57006880.0
Adventure,74,459739379.0
Science Fiction,74,459739379.0
Thriller,74,459739379.0
Drama,1904,77242962.0
History,1904,77242962.0
Romance,1904,77242962.0
Comedy,6957,83449237.0
Romance,6957,83449237.0
Animation,9982,164432665.0
Comedy,9982,164432665.0
Family,9982,164432665.0
Comedy,8488,298100420.0
Drama,8488,298100420.0
Romance,8488,298100420.0
Action,9335,53167639.0
Crime,9335,53167639.0
Thriller,9335,53167639.0
Comedy,11283,97489822.0
Family,11283,97489822.0
Fantasy,11283,97489822.0
Action,1495,81643158.0
Adventure,1495,81643158.0
Drama,1495,81643158.0
History,1495,81643158.0
War,1495,81643158.0
Comedy,4379,111749918.0
Action,254,343000000.0
Adventure,254,343000000.0
Drama,254,343000000.0
Comedy,4551,42226116.0
Crime,4551,42226116.0
Action,11968,-5565561.0
Adventure,11968,-5565561.0
Crime,11968,-5565561.0
Thriller,11968,-5565561.0
Drama,4348,93147947.0
Romance,4348,93147947.0
Drama,142,164043761.0
Romance,142,164043761.0
Animation,9928,185696994.0
Comedy,9928,185696994.0
Family,9928,185696994.0
Science Fiction,9928,185696994.0
Action,11679,-15926068.0
Adventure,11679,-15926068.0
Crime,11679,-15926068.0
Comedy,9779,14053061.0
Drama,9779,14053061.0
Action,787,368207520.0
Comedy,787,368207520.0
Drama,787,368207520.0
Thriller,787,368207520.0
Action,1656,67400065.0
Adventure,1656,67400065.0
Drama,1656,67400065.0
Crime,1830,-17872105.0
Drama,1830,-17872105.0
Thriller,1830,-17872105.0
Adventure,6795,-678499.0
Family,6795,-678499.0
Fantasy,6795,-678499.0
Science Fiction,6795,-678499.0
Action,9947,13681566.0
Animation,3933,77195061.0
Fantasy,3933,77195061.0
Music,3933,77195061.0
Romance,3933,77195061.0
Adventure,533,162452832.0
Animation,533,162452832.0
Comedy,533,162452832.0
Family,533,162452832.0
Comedy,2800,18933562.0
Drama,9667,-7873775.0
Fantasy,9667,-7873775.0
Mystery,9667,-7873775.0
Thriller,9667,-7873775.0
Drama,25,24889998.0
War,25,24889998.0
Action,16320,-130536.0
Adventure,16320,-130536.0
Science Fiction,16320,-130536.0
Thriller,16320,-130536.0
Horror,215,148925093.0
Comedy,9007,44854431.0
Fantasy,9007,44854431.0
Romance,9007,44854431.0
Adventure,11451,16002004.0
Comedy,11451,16002004.0
Family,11451,16002004.0
Fantasy,11451,16002004.0
Romance,11451,16002004.0
Comedy,9621,-4965111.0
Drama,9621,-4965111.0
Romance,9621,-4965111.0
Action,8292,47374674.0
Crime,8292,47374674.0
Horror,1690,75778934.0
Action,5236,785148.0
Comedy,5236,785148.0
Crime,5236,785148.0
Mystery,5236,785148.0
Drama,921,20539911.0
History,921,20539911.0
Romance,921,20539911.0
Crime,116,70306374.0
Drama,116,70306374.0
Romance,116,70306374.0
Thriller,116,70306374.0
Animation,10982,36053787.0
Comedy,10982,36053787.0
Family,10982,36053787.0
Horror,11096,97644820.0
Mystery,11096,97644820.0
Thriller,11096,97644820.0
Comedy,9722,46426169.0
Fantasy,9722,46426169.0
Romance,9722,46426169.0
Action,8814,-4012679.0
Adventure,8814,-4012679.0
Horror,8814,-4012679.0
Science Fiction,8814,-4012679.0
Thriller,8814,-4012679.0
Adventure,9641,69181830.0
Comedy,9641,69181830.0
Family,9641,69181830.0
Comedy,11431,20451307.0
Drama,11431,20451307.0
Romance,11431,20451307.0
Comedy,11648,28405313.0
Romance,11648,28405313.0
Drama,9777,-12464669.0
Mystery,9777,-12464669.0
Action,179,82944923.0
Action,4442,17316267.0
Adventure,4442,17316267.0
Comedy,4442,17316267.0
Fantasy,4442,17316267.0
Thriller,4442,17316267.0
Drama,1947,-11381716.0
Crime,2026,25944725.0
Drama,2026,25944725.0
Mystery,2026,25944725.0
Thriller,2026,25944725.0
Action,6519,60803676.0
Adventure,6519,60803676.0
Comedy,6519,60803676.0
Action,612,60358911.0
Drama,612,60358911.0
History,612,60358911.0
Thriller,612,60358911.0
Crime,8643,125216468.0
Drama,8643,125216468.0
Horror,8643,125216468.0
Thriller,8643,125216468.0
Comedy,9388,18293509.0
Drama,9388,18293509.0
Comedy,11453,400154.0
Drama,231,44000000.0
Thriller,231,44000000.0
Drama,8999,35479076.0
Thriller,8999,35479076.0
Crime,257,-7906294.0
Drama,257,-7906294.0
Family,257,-7906294.0
Drama,9913,48974818.0
Horror,9913,48974818.0
Mystery,9913,48974818.0
Thriller,9913,48974818.0
Action,5289,-11989711.0
Crime,5289,-11989711.0
Drama,5289,-11989711.0
Comedy,6439,63772522.0
Drama,3291,47600000.0
History,3291,47600000.0
Drama,7214,46669806.0
Crime,59,28740827.0
Drama,59,28740827.0
Thriller,59,28740827.0
Drama,10065,89047131.0
Horror,10065,89047131.0
Thriller,10065,89047131.0
Comedy,7552,102026112.0
Action,10027,5871113.0
Crime,10027,5871113.0
Comedy,7233,-28190986.0
Family,7233,-28190986.0
Comedy,11638,33915888.0
Romance,11638,33915888.0
Comedy,9687,18395702.0
Comedy,9910,-4473491.0
Crime,9910,-4473491.0
Drama,9910,-4473491.0
Thriller,9910,-4473491.0
Action,7873,3967038.0
Crime,7873,3967038.0
Drama,7873,3967038.0
Thriller,7873,3967038.0
Drama,9315,168387299.0
Mystery,9315,168387299.0
Thriller,9315,168387299.0
Thriller,8978,5294470.0
Comedy,308,35742101.0
Drama,308,35742101.0
Mystery,308,35742101.0
Romance,308,35742101.0
Comedy,6963,-7517225.0
Drama,6963,-7517225.0
Horror,9885,26762648.0
Thriller,9885,26762648.0
Horror,11683,31770602.0
Drama,69,158438883.0
Music,69,158438883.0
Romance,69,158438883.0
Comedy,8976,12886719.0
Drama,10060,6442528.0
Comedy,9981,11070433.0
Family,9981,11070433.0
Romance,9981,11070433.0
Adventure,14517,-3133001.0
Drama,14517,-3133001.0
Family,14517,-3133001.0
Fantasy,14517,-3133001.0
Science Fiction,14517,-3133001.0
Comedy,10012,-15705099.0
Horror,10012,-15705099.0
Drama,8066,-41657868.0
Mystery,8066,-41657868.0
Thriller,8066,-41657868.0
Comedy,13374,2645491.0
Comedy,9291,108320568.0
Drama,9291,108320568.0
Comedy,7553,15637690.0
Adventure,11637,65918663.0
Comedy,11637,65918663.0
Family,11637,65918663.0
Romance,11637,65918663.0
Action,10077,-74010360.0
Adventure,10077,-74010360.0
Science Fiction,10077,-74010360.0
Thriller,10077,-74010360.0
Horror,791,28201432.0
Thriller,791,28201432.0
Action,10048,-58067057.0
Comedy,6961,32175038.0
Romance,6961,32175038.0
Action,168705,-22594580.0
Adventure,168705,-22594580.0
Fantasy,168705,-22594580.0
Horror,168705,-22594580.0
Action,7364,-10730514.0
Adventure,7364,-10730514.0
Comedy,7364,-10730514.0
Drama,7364,-10730514.0
Mystery,7364,-10730514.0
Action,9515,7297244.0
Comedy,9515,7297244.0
Crime,9515,7297244.0
Drama,9515,7297244.0
Thriller,9515,7297244.0
Crime,398,42084830.0
Drama,398,42084830.0
Adventure,14175,-15521894.0
Animation,14175,-15521894.0
Family,14175,-15521894.0
Drama,1985,57466670.0
Mystery,1985,57466670.0
Thriller,1985,57466670.0
Drama,2652,6072209.0
Thriller,2652,6072209.0
Horror,10066,28766121.0
Action,13922,-69833498.0
Adventure,13922,-69833498.0
Drama,13922,-69833498.0
History,13922,-69833498.0
War,13922,-69833498.0
Action,9923,-27055498.0
Crime,9923,-27055498.0
Comedy,14177,11351350.0
Romance,14177,11351350.0
Action,14199,19425966.0
Adventure,14199,19425966.0
Family,14199,19425966.0
Fantasy,14199,19425966.0
Drama,15487,-9568823.0
Family,15487,-9568823.0
Adventure,8053,-2963851.0
Crime,8053,-2963851.0
Drama,8053,-2963851.0
Mystery,8053,-2963851.0
Horror,10092,9047674.0
Thriller,10092,9047674.0
Drama,9763,-2389127.0
Drama,11804,81196419.0
Horror,11804,81196419.0
Thriller,11804,81196419.0
Drama,9270,3444254.0
Mystery,9270,3444254.0
Drama,12700,-29748505.0
Horror,12700,-29748505.0
Thriller,12700,-29748505.0
Drama,11400,536013.0
History,11400,536013.0
Romance,11400,536013.0
Drama,1951,-13525082.0
Adventure,11459,51369815.0
Comedy,11459,51369815.0
Family,11459,51369815.0
Drama,9813,-518580.0
Thriller,9813,-518580.0
Horror,11460,31891803.0
Thriller,11460,31891803.0
Comedy,340,-4302070.0
Drama,340,-4302070.0
Drama,17113,-787706.0
Comedy,13499,27028752.0
Family,13499,27028752.0
Romance,13499,27028752.0
Comedy,9899,-6941665.0
Music,9899,-6941665.0
Drama,14375,4032826.0
Drama,10476,14201636.0
Drama,546,12350369.0
Action,12142,-9557192.0
Fantasy,12142,-9557192.0
Horror,12142,-9557192.0
Thriller,12142,-9557192.0
Drama,8968,47192859.0
Horror,8968,47192859.0
Mystery,8968,47192859.0
Thriller,8968,47192859.0
Comedy,1826,10727301.0
Drama,1826,10727301.0
Romance,1826,10727301.0
Action,9042,-14992009.0
Adventure,9042,-14992009.0
Horror,9042,-14992009.0
Thriller,9042,-14992009.0
Comedy,1833,-8329380.0
Drama,1833,-8329380.0
Music,1833,-8329380.0
Romance,1833,-8329380.0
Comedy,10707,9598131.0
Drama,10707,9598131.0
Documentary,12228,-1346379.0
Action,18882,-7357000.0
Horror,18882,-7357000.0
Science Fiction,18882,-7357000.0
Action,16411,5547000.0
Crime,16411,5547000.0
Drama,16411,5547000.0
Thriller,16411,5547000.0
Fantasy,10263,-4543129.0
Horror,10263,-4543129.0
Thriller,10263,-4543129.0
Comedy,2610,1303682.0
Drama,2610,1303682.0
Romance,2610,1303682.0
Drama,9701,-9775758.0
Drama,15624,523525.0
Romance,15624,523525.0
Drama,7870,-7147128.0
Romance,7870,-7147128.0
Comedy,23478,-11915033.0
Drama,23478,-11915033.0
Romance,23478,-11915033.0
Comedy,13341,4252847.0
Family,13341,4252847.0
Comedy,17880,18645546.0
Drama,17880,18645546.0
Family,17880,18645546.0
Drama,9787,-11588043.0
Action,16608,3048693.0
Adventure,16608,3048693.0
Crime,16608,3048693.0
Drama,16608,3048693.0
Thriller,16608,3048693.0
Drama,9700,-5213764.0
Romance,9700,-5213764.0
Drama,9009,-4526907.0
Horror,9009,-4526907.0
Thriller,9009,-4526907.0
Comedy,292,8718595.0
Documentary,292,8718595.0
Music,292,8718595.0
Drama,24618,-7143011.0
Family,24618,-7143011.0
Drama,49081,-5980991.0
Crime,868,6879971.0
Drama,868,6879971.0
Action,834,61340801.0
Fantasy,834,61340801.0
Science Fiction,834,61340801.0
Thriller,834,61340801.0
Action,58,865659812.0
Adventure,58,865659812.0
Fantasy,58,865659812.0
Adventure,920,341983149.0
Animation,920,341983149.0
Comedy,920,341983149.0
Family,920,341983149.0
Action,36557,449045960.0
Adventure,36557,449045960.0
Thriller,36557,449045960.0
Mystery,591,633239851.0
Thriller,591,633239851.0
Crime,9762,102194847.0
Drama,9762,102194847.0
Music,9762,102194847.0
Romance,9762,102194847.0
Adventure,950,580940780.0
Animation,950,580940780.0
Comedy,950,580940780.0
Family,950,580940780.0
Action,956,247850012.0
Adventure,956,247850012.0
Thriller,956,247850012.0
Comedy,350,291551094.0
Drama,350,291551094.0
Romance,350,291551094.0
Crime,1422,199847354.0
Drama,1422,199847354.0
Thriller,1422,199847354.0
Comedy,1581,109168700.0
Romance,1581,109168700.0
Drama,1124,69676311.0
Mystery,1124,69676311.0
Thriller,1124,69676311.0
Action,1593,464480841.0
Adventure,1593,464480841.0
Comedy,1593,464480841.0
Family,1593,464480841.0
Fantasy,1593,464480841.0
Drama,1164,110330182.0
Action,9693,-6040249.0
Drama,9693,-6040249.0
Science Fiction,9693,-6040249.0
Thriller,9693,-6040249.0
Action,1452,121081192.0
Adventure,1452,121081192.0
Fantasy,1452,121081192.0
Science Fiction,1452,121081192.0
Comedy,496,243572744.0
Comedy,9339,155181299.0
Drama,9339,155181299.0
Fantasy,9339,155181299.0
Romance,9339,155181299.0
Comedy,9767,152999686.0
Romance,9767,152999686.0
Crime,388,139376254.0
Drama,388,139376254.0
Thriller,388,139376254.0
Animation,7518,75019340.0
Comedy,7518,75019340.0
Family,7518,75019340.0
Crime,1427,82180323.0
Drama,1427,82180323.0
Fantasy,1427,82180323.0
Action,1372,70877916.0
Drama,1372,70877916.0
Thriller,1372,70877916.0
Action,1948,30931041.0
Crime,1948,30931041.0
Thriller,1948,30931041.0
Crime,186,29308881.0
Drama,186,29308881.0
Mystery,186,29308881.0
Thriller,186,29308881.0
Adventure,9036,80455994.0
Drama,9036,80455994.0
Family,9036,80455994.0
Horror,9286,92719158.0
Mystery,9286,92719158.0
Horror,588,47607453.0
Mystery,588,47607453.0
Comedy,9655,13889159.0
Drama,9655,13889159.0
Family,9655,13889159.0
Romance,9655,13889159.0
Adventure,1381,-19695110.0
Drama,1381,-19695110.0
Romance,1381,-19695110.0
Science Fiction,1381,-19695110.0
Animation,9836,284335608.0
Comedy,9836,284335608.0
Family,9836,284335608.0
Music,9836,284335608.0
Drama,1246,131721132.0
Adventure,11619,-84540684.0
Animation,11619,-84540684.0
Comedy,11619,-84540684.0
Family,11619,-84540684.0
Animation,9904,-42615954.0
Family,9904,-42615954.0
Action,7551,105557550.0
Science Fiction,7551,105557550.0
Thriller,7551,105557550.0
Action,2486,149288105.0
Adventure,2486,149288105.0
Family,2486,149288105.0
Fantasy,2486,149288105.0
Drama,2044,74830111.0
Mystery,2044,74830111.0
Romance,2044,74830111.0
Comedy,4257,133262620.0
Animation,9297,65175006.0
Comedy,9297,65175006.0
Family,9297,65175006.0
Fantasy,9297,65175006.0
Comedy,6877,38715192.0
Action,1579,80175290.0
Adventure,1579,80175290.0
Drama,1579,80175290.0
Thriller,1579,80175290.0
Adventure,9906,5181129.0
Animation,9906,5181129.0
Comedy,9906,5181129.0
Family,9906,5181129.0
Fantasy,9906,5181129.0
Horror,9792,54623713.0
Thriller,9792,54623713.0
Comedy,10025,10159905.0
Drama,10025,10159905.0
Family,10025,10159905.0
Fantasy,10025,10159905.0
Romance,10025,10159905.0
Drama,1247,-25091435.0
History,1247,-25091435.0
Thriller,1247,-25091435.0
Action,9920,1070211.0
Science Fiction,9920,1070211.0
Thriller,9920,1070211.0
Action,82,28794509.0
Adventure,82,28794509.0
Crime,82,28794509.0
Thriller,82,28794509.0
Comedy,9293,23009669.0
Drama,9044,-3000000.0
Drama,3683,-24099751.0
History,3683,-24099751.0
War,3683,-24099751.0
Comedy,1378,3179037.0
Drama,1378,3179037.0
Romance,1378,3179037.0
Adventure,9975,19834815.0
Animation,9975,19834815.0
Comedy,9975,19834815.0
Family,9975,19834815.0
Horror,9708,-1244927.0
Mystery,9708,-1244927.0
Thriller,9708,-1244927.0
Action,7516,40103895.0
Comedy,7516,40103895.0
Crime,7516,40103895.0
Thriller,7516,40103895.0
Adventure,9530,37528173.0
Comedy,9530,37528173.0
Family,9530,37528173.0
Drama,11170,-21454636.0
Drama,1491,46915017.0
Fantasy,1491,46915017.0
Romance,1491,46915017.0
Thriller,1491,46915017.0
Comedy,9988,1679969.0
Action,1441,-19450800.0
Crime,1441,-19450800.0
Drama,1441,-19450800.0
Thriller,1441,-19450800.0
Drama,1717,-45549103.0
Thriller,1717,-45549103.0
Comedy,11565,98259062.0
Crime,11565,98259062.0
Crime,3093,-31370522.0
Mystery,3093,-31370522.0
Thriller,3093,-31370522.0
Comedy,2295,21888376.0
Comedy,9718,90466177.0
Drama,1402,252077295.0
Drama,1887,20474340.0
History,1887,20474340.0
Crime,9959,-23009372.0
Drama,9959,-23009372.0
Mystery,9959,-23009372.0
Thriller,9959,-23009372.0
Drama,1523,42027970.0
Crime,214,153876815.0
Horror,214,153876815.0
Thriller,214,153876815.0
Adventure,7512,-29504697.0
Comedy,7512,-29504697.0
Science Fiction,7512,-29504697.0
Comedy,9353,48197993.0
Family,9353,48197993.0
Drama,9676,-888798.0
Action,503,21674817.0
Adventure,503,21674817.0
Drama,503,21674817.0
Thriller,503,21674817.0
Comedy,9310,-9685973.0
Drama,9310,-9685973.0
Family,9310,-9685973.0
Drama,18615,-14518911.0
Mystery,18615,-14518911.0
Romance,18615,-14518911.0
Comedy,1819,76431368.0
Romance,1819,76431368.0
Comedy,773,92523181.0
Drama,773,92523181.0
Comedy,9072,37595121.0
Crime,9072,37595121.0
Comedy,9794,26368909.0
Romance,9794,26368909.0
Drama,806,94188334.0
Horror,806,94188334.0
Thriller,806,94188334.0
Action,1251,49673228.0
Adventure,1251,49673228.0
Drama,1251,49673228.0
War,1251,49673228.0
Animation,3509,-3019004.0
Science Fiction,3509,-3019004.0
Thriller,3509,-3019004.0
Comedy,1262,23653224.0
Drama,1262,23653224.0
Fantasy,1262,23653224.0
Romance,1262,23653224.0
Drama,1852,99945894.0
History,1852,99945894.0
Thriller,1852,99945894.0
Comedy,9726,7064105.0
Drama,9726,7064105.0
Romance,9726,7064105.0
Drama,313,-10618335.0
Romance,313,-10618335.0
Comedy,37725,-8114566.0
Comedy,10073,28548426.0
Comedy,9788,15505009.0
Adventure,7484,112309027.0
Animation,7484,112309027.0
Family,7484,112309027.0
Animation,9907,21779000.0
Comedy,9907,21779000.0
Family,9907,21779000.0
Crime,9828,-361772.0
Drama,9828,-361772.0
Mystery,9828,-361772.0
Thriller,9828,-361772.0
Drama,1125,84937680.0
Action,326,29022014.0
Crime,326,29022014.0
Horror,326,29022014.0
Thriller,326,29022014.0
Comedy,8998,6868437.0
Drama,8998,6868437.0
Romance,8998,6868437.0
Action,12094,61778712.0
Comedy,12094,61778712.0
Documentary,12094,61778712.0
Action,4643,-14988268.0
Action,4723,-16625257.0
Adventure,4723,-16625257.0
Comedy,4723,-16625257.0
Drama,4723,-16625257.0
Science Fiction,4723,-16625257.0
Action,9615,73468292.0
Crime,9615,73468292.0
Drama,9615,73468292.0
Thriller,9615,73468292.0
Drama,13967,5078241.0
Family,13967,5078241.0
Romance,13967,5078241.0
Horror,9682,-8092315.0
Thriller,9682,-8092315.0
Drama,7874,-4096154.0
Drama,11515,-40551918.0
Comedy,9903,-13227539.0
Drama,9903,-13227539.0
Action,8975,2165608.0
Adventure,8975,2165608.0
Drama,8975,2165608.0
Thriller,8975,2165608.0
Comedy,7510,-5245102.0
Drama,7510,-5245102.0
Comedy,10067,11112916.0
Family,10067,11112916.0
Action,9978,-16062130.0
Adventure,9978,-16062130.0
Family,9978,-16062130.0
Comedy,16781,51231524.0
Drama,16781,51231524.0
Romance,16781,51231524.0
Comedy,9986,-84999856.0
Family,9986,-84999856.0
Fantasy,9986,-84999856.0
Music,12763,4742066.0
Comedy,14113,-22493812.0
Family,14113,-22493812.0
Fantasy,14113,-22493812.0
Comedy,14191,11006849.0
Family,14191,11006849.0
Fantasy,14191,11006849.0
Romance,14191,11006849.0
Adventure,9952,-2822857.0
Drama,9952,-2822857.0
War,9952,-2822857.0
Drama,1116,16389018.0
History,1116,16389018.0
War,1116,16389018.0
Action,2207,10664721.0
Adventure,2207,10664721.0
Crime,2207,10664721.0
Thriller,2207,10664721.0
Comedy,512,27584901.0
Mystery,512,27584901.0
Adventure,17379,-6600039.0
Comedy,17379,-6600039.0
Drama,17379,-6600039.0
Drama,1259,34469904.0
Romance,1259,34469904.0
Action,9829,61286096.0
Crime,9829,61286096.0
Drama,9829,61286096.0
History,9829,61286096.0
Thriller,9829,61286096.0
Drama,13185,-829000.0
Action,9053,-20519686.0
Adventure,9053,-20519686.0
Thriller,9053,-20519686.0
Drama,1165,108384128.0
Action,5820,17920346.0
Crime,5820,17920346.0
Thriller,5820,17920346.0
Crime,182,-26085092.0
Drama,182,-26085092.0
Mystery,182,-26085092.0
Romance,182,-26085092.0
War,182,-26085092.0
Action,9664,-42200000.0
Adventure,9664,-42200000.0
Drama,9664,-42200000.0
History,9664,-42200000.0
Romance,9664,-42200000.0
Action,7304,-5500000.0
Crime,7304,-5500000.0
Drama,7304,-5500000.0
Thriller,7304,-5500000.0
Comedy,13668,-8841513.0
Drama,13668,-8841513.0
Romance,13668,-8841513.0
Horror,1975,19143839.0
Thriller,1975,19143839.0
Action,13197,-7856549.0
Crime,13197,-7856549.0
Drama,13197,-7856549.0
Mystery,13197,-7856549.0
Thriller,13197,-7856549.0
Thriller,9754,37800000.0
Drama,13249,-16803693.0
Drama,13075,-1377194.0
Action,13495,-678046.0
Comedy,2179,-8594405.0
Music,2179,-8594405.0
Comedy,9895,21237648.0
Drama,9895,21237648.0
Romance,9895,21237648.0
Thriller,9895,21237648.0
Action,9954,17597471.0
Adventure,9954,17597471.0
Fantasy,9954,17597471.0
Horror,9954,17597471.0
Science Fiction,9954,17597471.0
Horror,10053,51966987.0
Thriller,10053,51966987.0
Drama,9672,-11848670.0
Comedy,12795,245327.0
Romance,12795,245327.0
Action,14194,35396427.0
Crime,14194,35396427.0
Drama,14194,35396427.0
Thriller,14194,35396427.0
Horror,9656,12510851.0
Thriller,9656,12510851.0
Adventure,5172,-1869111.0
Comedy,5172,-1869111.0
Drama,5172,-1869111.0
Science Fiction,5172,-1869111.0
Comedy,10288,-7573776.0
Drama,10288,-7573776.0
Horror,10288,-7573776.0
Romance,10288,-7573776.0
Drama,13960,1170563.0
Horror,12526,4059140.0
Thriller,12526,4059140.0
Drama,9697,-32714831.0
Fantasy,9697,-32714831.0
Mystery,9697,-32714831.0
Thriller,9697,-32714831.0
Action,9766,11480851.0
Adventure,9766,11480851.0
Crime,9766,11480851.0
Drama,9766,11480851.0
Drama,18925,10078331.0
Comedy,8618,9401952.0
Drama,8618,9401952.0
Drama,16727,8138836.0
Documentary,1781,45243000.0
Comedy,9809,630045.0
Crime,9809,630045.0
Crime,11798,5796544.0
Drama,11798,5796544.0
Comedy,9842,-2192431.0
Drama,9842,-2192431.0
Romance,9842,-2192431.0
Drama,13275,-8503008.0
Drama,2016,8463701.0
History,2016,8463701.0
War,2016,8463701.0
Drama,14012,6000000.0
Family,14012,6000000.0
Horror,10069,18105095.0
Thriller,10069,18105095.0
Drama,10093,-3007986.0
Thriller,10093,-3007986.0
Adventure,14064,-1700000.0
Comedy,14064,-1700000.0
Drama,14064,-1700000.0
Action,36668,24360014.0
Adventure,36668,24360014.0
Science Fiction,36668,24360014.0
Thriller,36668,24360014.0
Documentary,13508,678874.0
Drama,13751,10948425.0
Action,9958,-1166493.0
Comedy,9958,-1166493.0
Drama,16083,-7617733.0
Thriller,16083,-7617733.0
Comedy,14799,-6457975.0
Drama,14799,-6457975.0
Comedy,13484,166000.0
Drama,13856,-992798.0
Fantasy,13856,-992798.0
Science Fiction,13856,-992798.0
Adventure,673,659804554.0
Family,673,659804554.0
Fantasy,673,659804554.0
Action,393,122159461.0
Crime,393,122159461.0
Thriller,393,122159461.0
Comedy,9801,-9796980.0
Romance,9801,-9796980.0
Drama,38,52258126.0
Romance,38,52258126.0
Science Fiction,38,52258126.0
Drama,11036,86603229.0
Romance,11036,86603229.0
Action,9806,539442092.0
Adventure,9806,539442092.0
Animation,9806,539442092.0
Family,9806,539442092.0
Science Fiction,9806,539442092.0
Action,2502,213500217.0
Drama,2502,213500217.0
Thriller,2502,213500217.0
Adventure,652,322409852.0
Drama,652,322409852.0
War,652,322409852.0
Action,2059,247451894.0
Adventure,2059,247451894.0
Mystery,2059,247451894.0
Thriller,2059,247451894.0
Action,2048,227234916.0
Science Fiction,2048,227234916.0
Comedy,1824,121482882.0
Romance,1824,121482882.0
Comedy,10625,112042871.0
Action,7131,140257475.0
Adventure,7131,140257475.0
Horror,7131,140257475.0
Action,1487,33318987.0
Fantasy,1487,33318987.0
Science Fiction,1487,33318987.0
Adventure,5255,140875730.0
Animation,5255,140875730.0
Family,5255,140875730.0
Fantasy,5255,140875730.0
Adventure,809,769838758.0
Animation,809,769838758.0
Comedy,809,769838758.0
Family,809,769838758.0
Fantasy,809,769838758.0
Science Fiction,1954,83060858.0
Thriller,1954,83060858.0
Action,1577,84394835.0
Horror,1577,84394835.0
Science Fiction,1577,84394835.0
Crime,163,252744280.0
Thriller,163,252744280.0
Comedy,693,436642939.0
Romance,693,436642939.0
Action,435,419272402.0
Adventure,435,419272402.0
Science Fiction,435,419272402.0
Thriller,435,419272402.0
Drama,2567,-14000000.0
Crime,1538,152764291.0
Drama,1538,152764291.0
Thriller,1538,152764291.0
Comedy,747,26039392.0
Horror,747,26039392.0
Action,36648,63905366.0
Adventure,36648,63905366.0
Horror,36648,63905366.0
Science Fiction,36648,63905366.0
Thriller,36648,63905366.0
Comedy,594,159417255.0
Drama,594,159417255.0
Adventure,11774,69073645.0
Comedy,11774,69073645.0
Family,11774,69073645.0
Fantasy,11774,69073645.0
Drama,70,186763646.0
Animation,8920,150804534.0
Comedy,8920,150804534.0
Family,8920,150804534.0
Action,10555,292275019.0
Animation,10555,292275019.0
Comedy,10555,292275019.0
Family,10555,292275019.0
Action,5137,-12041304.0
Adventure,5137,-12041304.0
Mystery,5137,-12041304.0
Science Fiction,5137,-12041304.0
Thriller,5137,-12041304.0
Animation,11836,110161792.0
Comedy,11836,110161792.0
Family,11836,110161792.0
Drama,1640,91910061.0
Comedy,8699,64574188.0
Comedy,10096,59455697.0
Fantasy,10096,59455697.0
Romance,10096,59455697.0
Comedy,14442,-3611233.0
Family,14442,-3611233.0
Fantasy,14442,-3611233.0
Romance,14442,-3611233.0
Comedy,10591,5411183.0
Drama,866,91766556.0
Comedy,11247,51067909.0
Action,395,101183863.0
Adventure,395,101183863.0
Science Fiction,395,101183863.0
Comedy,9472,147722310.0
Action,10045,-2415869.0
Science Fiction,10045,-2415869.0
Thriller,10045,-2415869.0
Action,1966,12298192.0
Adventure,1966,12298192.0
Drama,1966,12298192.0
History,1966,12298192.0
War,1966,12298192.0
Adventure,11282,14936908.0
Comedy,11282,14936908.0
Crime,176,102711669.0
Horror,176,102711669.0
Mystery,176,102711669.0
Action,558,583766341.0
Adventure,558,583766341.0
Fantasy,558,583766341.0
Comedy,9352,-4203153.0
Action,9509,60293714.0
Crime,9509,60293714.0
Drama,9509,60293714.0
Thriller,9509,60293714.0
Comedy,5966,129963386.0
Romance,5966,129963386.0
Drama,2288,88505027.0
Romance,2288,88505027.0
Action,7220,21700105.0
Crime,7220,21700105.0
Drama,7220,21700105.0
Action,314,-17897621.0
Crime,314,-17897621.0
Drama,27,-667677.0
Music,27,-667677.0
Romance,27,-667677.0
Action,924,74356381.0
Fantasy,924,74356381.0
Horror,924,74356381.0
Adventure,9477,83567857.0
History,9477,83567857.0
War,9477,83567857.0
Action,2789,10772733.0
Adventure,2789,10772733.0
