production_companies,id,profit
Walt Disney Pictures,10481,98611771.0
Imagine Entertainment,12107,39307945.0
Universal Pictures,12107,39307945.0
Spyglass Entertainment,4967,7036004.0
Touchstone Pictures,4967,7036004.0
Triple Threat Talent,4967,7036004.0
Hammerhead Productions,10384,-75171919.0
Metro-Goldwyn-Mayer (MGM),10384,-75171919.0
Screenland Pictures,10384,-75171919.0
United Artists,10384,-75171919.0
Miramax Films,10862,1779296.0
Amen Ra Films,11398,-9800895.0
Franchise Pictures,11398,-9800895.0
Morgan Creek Productions,11398,-9800895.0
Warner Bros.,11398,-9800895.0
Columbia Pictures Corporation,16222,-5097885.0
Walt Disney Pictures,4244,4700000.0
Davis-Panzer Productions,12211,-9156392.0
Dimension Films,12211,-9156392.0
40 Acres & A Mule Filmworks,14736,7728118.0
Warner Bros. Pictures,18041,-8891180.0
Charenton Productions,10876,-6439124.0
Fox Searchlight Pictures,10876,-6439124.0
Hollywood Partners,10876,-6439124.0
Industry Entertainment,10876,-6439124.0
Walrus & Associates,10876,-6439124.0
Lakeshore Entertainment,1831,-637228.0
Paramount Pictures,1831,-637228.0
New Line Cinema,11849,-19814759.0
Silver Pictures,11849,-19814759.0
Sweetpea Entertainment,11849,-19814759.0
SNL Studios,16888,-10300000.0
Miramax Films,10688,-431251.0
double A Films,10688,-431251.0
Revelations Entertainment,10562,-24739438.0
TF1 International,10562,-24739438.0
Bel Air Entertainment,20697,-11627590.0
Warner Bros.,20697,-11627590.0
Columbia Pictures,10560,-799075.0
JLT Productions,2621,12609995.0
Metro-Goldwyn-Mayer (MGM),2621,12609995.0
Homerun Productions,2360,16330482.0
Portman Entertainment Group,2360,16330482.0
Rich Pickings,2360,16330482.0
Sky Pictures,2360,16330482.0
Wave Pictures,2360,16330482.0
Code Entertainment,25166,-572808.0
Neverland Films,25166,-572808.0
Fortis Films,29076,-8368161.0
Hollywood Pictures,29076,-8368161.0
Bad Hat Harry Productions,36657,82299717.0
Donners' Company,36657,82299717.0
Marvel Enterprises,36657,82299717.0
Springwood Productions,36657,82299717.0
Twentieth Century Fox Film Corporation,36657,82299717.0
New Line Cinema,24100,-8444012.0
Saturn Films,10873,279017.0
Capella International,17711,-40865180.0
KC Medien AG,17711,-40865180.0
Tribeca Productions,17711,-40865180.0
Universal Pictures,17711,-40865180.0
Franchise Pictures,15723,-3271112.0
Trigger Street Productions,15723,-3271112.0
Columbia Pictures Corporation,10385,-3962091.0
Global Entertainment Productions GmbH & Company Medien KG,10385,-3962091.0
Laurence Mark Productions,10385,-3962091.0
Nora Ephron Productions,10385,-3962091.0
Warner Bros. Pictures,36047,-9782502.0
Shaw Brothers,78,4768670.0
The Ladd Company,78,4768670.0
Warner Bros.,78,4768670.0
Amblin Entertainment,601,782410554.0
Universal Pictures,601,782410554.0
Turman-Foster Company,1091,3782838.0
Universal Pictures,1091,3782838.0
Orion Pictures,1368,110212904.0
Lisberger/Kushner,97,16000000.0
Walt Disney Pictures,97,16000000.0
United Artists,1371,107000000.0
Metro-Goldwyn-Mayer (MGM),609,111500000.0
SLM Production Group,609,111500000.0
Dino De Laurentiis Company,9387,48851475.0
Universal Pictures,9387,48851475.0
Paramount Pictures,150,77868508.0
Paramount Pictures,154,84800000.0
Refugee Films,13342,22592880.0
Universal Pictures,13342,22592880.0
Henson Associates (HA),11639,25577001.0
Incorporated Television Company (ITC),11639,25577001.0
Jim Henson Productions,11639,25577001.0
Columbia Pictures,783,55737889.0
Goldcrest Films International,783,55737889.0
Indo-British,783,55737889.0
International Film Investors,783,55737889.0
National Film Development Corporation of India,783,55737889.0
Columbia Pictures Corporation,9576,156200000.0
Delphi Films,9576,156200000.0
Mirage Enterprises,9576,156200000.0
Punch Productions,9576,156200000.0
Metro-Goldwyn-Mayer (MGM),11704,7665733.0
Incorporated Television Company,15764,18036000.0
Keith Barish Productions,15764,18036000.0
Paramount Pictures,9037,1971476.0
Creepshow Films Inc.,16281,13028755.0
Laurel Entertainment Inc.,16281,13028755.0
Warner Bros.,16281,13028755.0
Columbia Pictures,15739,7059003.0
Rastar Pictures,15739,7059003.0
McElroy & McElroy,11541,4278575.0
Metro-Goldwyn-Mayer (MGM),11541,4278575.0
Paramount Pictures,9728,32690067.0
Universal Pictures,10676,11900000.0
20th Century Fox,24226,37977250.0
Malpaso Productions,10724,52687344.0
Cannon Films,14373,14.0
Cambridge Productions,24266,17159423.0
Paramount Pictures,37165,204118201.0
Scott Rudin Productions,37165,204118201.0
Jerry Bruckheimer Films,95,413799566.0
Touchstone Pictures,95,413799566.0
Valhalla Motion Pictures,95,413799566.0
Walt Disney Feature Animation,10674,214320254.0
Walt Disney Pictures,10674,214320254.0
Amen Ra Films,36647,86183530.0
Imaginary Forces,36647,86183530.0
Marvel Enterprises,36647,86183530.0
New Line Cinema,36647,86183530.0
PolyGram Filmed Entertainment,115,12739163.0
Working Title Films,115,12739163.0
Amblin Entertainment,857,411840909.0
DreamWorks SKG,857,411840909.0
Mark Gordon Productions,857,411840909.0
Mutual Film Company,857,411840909.0
Paramount Pictures,857,411840909.0
New Line Cinema,2109,211386864.0
Pixar Animation Studios,9487,243398565.0
Walt Disney Pictures,9487,243398565.0
DreamWorks Animation,9837,148613188.0
DreamWorks SKG,9837,148613188.0
DreamWorks Animation,8916,111757863.0
DreamWorks SKG,8916,111757863.0
Pacific Data Images (PDI),8916,111757863.0
FGM Entertainment,8195,-13389116.0
United Artists,8195,-13389116.0
United Artists Corporation,8195,-13389116.0
Mystery Clock Cinema,2666,200316.0
New Line Cinema,2666,200316.0
Columbia Pictures,617,47200000.0
Mandalay Entertainment,617,47200000.0
Twentieth Century Fox Film Corporation,544,346884651.0
Ten Thirteen Productions,846,123198313.0
Twentieth Century Fox Film Corporation,846,123198313.0
New Line Cinema,73,3875127.0
Savoy Pictures,73,3875127.0
The Turman-Morrissey Company,73,3875127.0
PolyGram Filmed Entertainment,12159,-13514957.0
Jerry Bruckheimer Films,9798,160649836.0
No Such Productions,9798,160649836.0
Scott Free Productions,9798,160649836.0
Touchstone Pictures,9798,160649836.0
DreamWorks SKG,8656,65464664.0
Manhattan Project,8656,65464664.0
Paramount Pictures,8656,65464664.0
Zanuck/Brown Productions,8656,65464664.0
Irwin Allen Productions,2157,56159423.0
New Line Cinema,2157,56159423.0
Prelude Pictures,2157,56159423.0
Saltire Entertainment,2157,56159423.0
Regency Enterprises,9631,-5452319.0
Warner Bros.,9631,-5452319.0
City Light Films,297,52940100.0
Universal Pictures,297,52940100.0
Donner/Shuler-Donner Productions,944,145444603.0
Silver Pictures,944,145444603.0
Warner Bros.,944,145444603.0
Columbia Pictures,3600,-24997888.0
Mandalay Entertainment,3600,-24997888.0
Summer Knowledge LLC,3600,-24997888.0
Centropolis Film Productions,929,249014294.0
Fried Films,929,249014294.0
Independent Pictures (II),929,249014294.0
Toho Company,929,249014294.0
TriStar Pictures,929,249014294.0
DiNovi Pictures,6435,-28316623.0
Fortis Films,6435,-28316623.0
Stargate Studios,6435,-28316623.0
Village Roadshow Pictures,6435,-28316623.0
Warner Bros.,6435,-28316623.0
Baltimore Pictures,10153,-61900000.0
Constant c Productions,10153,-61900000.0
Punch Productions,10153,-61900000.0
Warner Bros.,10153,-61900000.0
Caravan Pictures,6068,94000000.0
Northern Lights Entertainment,6068,94000000.0
Roger Birnbaum Productions,6068,94000000.0
Touchstone Pictures,6068,94000000.0
Fear and Loathing LLC,1878,-7819725.0
Rhino Films,1878,-7819725.0
Shark Productions,1878,-7819725.0
Summit Entertainment,1878,-7819725.0
Universal Pictures,1878,-7819725.0
Bedford Falls Productions,1934,264317794.0
Miramax Films,1934,264317794.0
Universal Pictures,1934,264317794.0
Amblin Entertainment,9342,155288523.0
TriStar Pictures,9342,155288523.0
Touchstone Pictures,10663,162991646.0
Kopelson Entertainment,1965,68038368.0
Warner Bros.,1965,68038368.0
Harvest Filmworks,473,3161152.0
Plantain Films,473,3161152.0
Protozoa Pictures,473,3161152.0
Truth and Soul Pictures Inc,473,3161152.0
Atlas Entertainment,795,143685114.0
Monarchy Enterprises B.V.,795,143685114.0
Regency Enterprises,795,143685114.0
Taurus Film,795,143685114.0
Warner Bros.,795,143685114.0
Fox 2000 Pictures,8741,46126565.0
Geisler-Roberdeau,8741,46126565.0
Phoenix Pictures,8741,46126565.0
Amblin Entertainment,11551,14682547.0
DreamWorks Pictures,11551,14682547.0
Universal Pictures,11551,14682547.0
Davis Entertainment,3050,223456605.0
Joseph M. Singer Entertainment,3050,223456605.0
Twentieth Century Fox Film Corporation,3050,223456605.0
Paramount Pictures,200,48000000.0
Warner Bros.,9489,185821495.0
Kopelson Entertainment,11808,42367405.0
Warner Bros.,11808,42367405.0
Channel Four Films,4518,52150642.0
PolyGram Filmed Entertainment,4518,52150642.0
Working Title Films,4518,52150642.0
Jersey Films,1389,29745568.0
Universal Pictures,1389,29745568.0
Juno Pix,11003,105306987.0
New Line Cinema,11003,105306987.0
Robert Simonds Productions,11003,105306987.0
Twentieth Century Fox Film Corporation,9454,39705772.0
Blue Wolf,10312,152292902.0
Bungalow 78 Productions,10312,152292902.0
Farrell/Minoff,10312,152292902.0
Universal Pictures,10312,152292902.0
Canal+ Droits Audiovisuels,9877,58527595.0
Original Film,9877,58527595.0
Phoenix Pictures,9877,58527595.0
TriStar Pictures,9877,58527595.0
Miramax Films,10220,10921898.0
Spanky Pictures,10220,10921898.0
Beacon Communications,9424,2507368.0
Behavioral Problem Productions Ltd.,9424,2507368.0
Hoyts Film Partnership,9424,2507368.0
Metro-Goldwyn-Mayer (MGM),9424,2507368.0
Village Roadshow Pictures,9424,2507368.0
Kennedy Miller Productions,9447,-20868140.0
Handmade Films Ltd.,100,2547569.0
PolyGram Filmed Entertainment,100,2547569.0
SKA Films,100,2547569.0
Summit Entertainment,100,2547569.0
The Steve Tisch Company,100,2547569.0
Paramount Pictures,9429,13331165.0
SNL Studios,9429,13331165.0
Touchstone Pictures,547,126883563.0
Wildwood Enterprises,547,126883563.0
Midwinter Productions Inc.,11932,25671850.0
Dollface,3682,3757163.0
FilmColony,3682,3757163.0
Miramax,3682,3757163.0
Redeemable Features,3682,3757163.0
Art Linson Productions,9410,30494066.0
Twentieth Century Fox Film Corporation,9410,30494066.0
"Bedford Falls Company, The",9882,46672912.0
Lynda Obst Productions,9882,46672912.0
Twentieth Century Fox Film Corporation,9882,46672912.0
DeBart,8688,30891409.0
Mel's Cite du Cinema,8688,30891409.0
Paramount Pictures,8688,30891409.0
Touchstone Pictures,8688,30891409.0
Intermedia Films,10215,52000000.0
Mirage Enterprises,10215,52000000.0
Miramax Films,10215,52000000.0
Paramount Pictures,10215,52000000.0
Jerry Weintraub Productions,9320,-11477168.0
Warner Bros.,9320,-11477168.0
Caravan Pictures,22796,-1746585.0
Hollywood Pictures,22796,-1746585.0
TriStar Pictures,9448,14007143.0
Universal Pictures,11568,-13948616.0
40 Acres & A Mule Filmworks,9469,-3432147.0
Touchstone Pictures,9469,-3432147.0
Marubeni,11258,-50129433.0
Mutual Film Company,11258,-50129433.0
Paramount Pictures,11258,-50129433.0
PolyGram Filmed Entertainment,11258,-50129433.0
Toho-Towa,11258,-50129433.0
Paramount Pictures,9422,-13297099.0
Touchstone Pictures,9422,-13297099.0
Wildwood Enterprises,9422,-13297099.0
Good Machine,10683,-192610.0
Killer Films,10683,-192610.0
Columbia Pictures Corporation,11702,-10795071.0
Dimension Films,9276,25283321.0
Los Hooligans Productions,9276,25283321.0
Hyperion Pictures,825,-16029922.0
Miramax Films,825,-16029922.0
Columbia Pictures,15037,15605015.0
Dimension Films,11675,38041738.0
Imagine Entertainment,11252,-22858870.0
Universal Pictures,11252,-22858870.0
Calimari Productions,9457,-33796974.0
Cinergi Pictures Entertainment,9457,-33796974.0
Hollywood Pictures,9457,-33796974.0
Channel Four Films,14283,-8504592.0
Rhombus Media,14283,-8504592.0
Ballpark Productions Partnership,10029,-20101588.0
Initial Entertainment Group (IEG),10029,-20101588.0
Interscope Communications,10029,-20101588.0
VBT Productions,10029,-20101588.0
Impact Pictures,9425,-60432117.0
Jerry Weintraub Productions,9425,-60432117.0
Morgan Creek Productions,9425,-60432117.0
Warner Bros.,9425,-60432117.0
20th Century Fox,9452,-797116.0
Universal Pictures,9490,9460020.0
Flashpoint (I),3033,-3548372.0
Lions Gate Films,3033,-3548372.0
Showtime Networks,3033,-3548372.0
Cruise/Wagner Productions,22256,-24222577.0
Warner Bros.,22256,-24222577.0
Tapestry Films,9835,9000000.0
Touchstone Pictures,9835,9000000.0
Castle Rock Entertainment,16148,-3019662.0
Columbia Pictures Corporation,16148,-3019662.0
Manifest Film Company,16148,-3019662.0
HSX Films,24746,-1875506.0
TLA Releasing,4927,-629249.0
Baltimore Pictures,12257,-4556684.0
Kasdan Pictures,12257,-4556684.0
Warner Bros.,12257,-4556684.0
Shooting Gallery,27791,-468779.0
Snider Than Thou Productions Inc.,27791,-468779.0
20th Century Fox,17127,31905889.0
Detour Filmproduction,42807,49000000.0
Twentieth Century Fox Film Corporation,42807,49000000.0
Twentieth Century Fox Film Corporation,33644,17672350.0
Walt Disney Pictures,10144,171343479.0
Lucasfilm,89,426171806.0
Paramount Pictures,89,426171806.0
Castle Rock Entertainment,639,76823546.0
Nelson Entertainment,639,76823546.0
PolyGram Filmed Entertainment,268,376348924.0
The Guber-Peters Company,268,376348924.0
Warner Bros.,268,376348924.0
Amblin Entertainment,165,292000000.0
U-Drive Productions,165,292000000.0
Universal Pictures,165,292000000.0
Silver Screen Partners IV,207,219460116.0
Touchstone Pictures,207,219460116.0
Columbia Pictures Corporation,2978,178394738.0
Eon Productions,709,124167015.0
Warner Bros.,5825,44320000.0
Freddie Fields Productions,9665,8828365.0
TriStar Pictures,9665,8828365.0
Lightstorm Entertainment,2756,20000098.0
Pacific Western,2756,20000098.0
Twentieth Century Fox Film Corporation,2756,20000098.0
Silver Pictures,942,202853986.0
Warner Bros.,942,202853986.0
The Guber-Peters Company,9618,8408614.0
Warner Bros.,9618,8408614.0
Orion Pictures,1648,30485039.0
Management Company Entertainment Group (MCEG),9494,288500000.0
TriStar Pictures,9494,288500000.0
Buena Vista,9354,190724172.0
Paramount Pictures,172,40200000.0
Kings Road Entertainment,10222,13197005.0
New Line Cinema,10160,14168359.0
Cannon Group,10134,9666459.0
Golan-Globus,10134,9666459.0
Imagine Entertainment,11974,18602000.0
Paramount Pictures,8913,45969467.0
TriStar Pictures,11185,28908987.0
Ixtlan,2604,147001698.0
Universal Pictures,2604,147001698.0
Hughes Entertainment,2616,64258538.0
Universal Pictures,2616,64258538.0
Mirage Enterprises,9942,38797148.0
Paramount Pictures,9942,38797148.0
Gladden Entertainment,8491,23718387.0
Universal Pictures,10345,59649227.0
Columbia Pictures Corporation,10142,-3828683.0
Horror Inc.,10283,9000000.0
Paramount Pictures,10283,9000000.0
Sean S. Cunningham Films,10283,9000000.0
Amblin Entertainment,11352,43134790.0
United Artists,11352,43134790.0
Universal Pictures,11352,43134790.0
Hemdale Film,24739,-1854596.0
Miracle Mile Productions Inc.,24739,-1854596.0
Goldcrest Films International,11497,13300027.0
Sullivan Bluth Studios,11497,13300027.0
Paramount Pictures,9085,30864870.0
Universal Pictures Corporation,12150,91879513.0
Kennedy Miller Productions,10493,-2175000.0
Alive Films,12521,11554699.0
Carolco International N.V.,12521,11554699.0
Universal City Studios,12521,11554699.0
Majestic Films International,403,138293296.0
The Zanuck Company,403,138293296.0
Jack Rollins & Charles H. Joffe Productions,11562,-745298.0
Orion Pictures,11562,-745298.0
Paramount Pictures,4105,15892212.0
Ferndale Films,10161,14098211.0
Granada Television,10161,14098211.0
Radio TelefÃ­s Ã‰ireann (RTÃ‰),10161,14098211.0
Universal Pictures,925,30795445.0
Trans Pacific Films,11361,6642254.0
Lorimar Film Entertainment,27418,3942628.0
Warner Bros.,27418,3942628.0
Silver Pictures,10135,15050028.0
Star Partners II Ltd.,10135,15050028.0
United Artists,10135,15050028.0
Universal Pictures,14628,27105200.0
Vincent Pictures,14628,27105200.0
Silver Screen Partners IV,31608,25590000.0
Touchstone Pictures,31608,25590000.0
Renn Productions,37606,-31867888.0
Timothy Burrill Productions,37606,-31867888.0
Avenue Pictures Productions,476,2229352.0
Universal Pictures,183,8278900.0
Metro-Goldwyn-Mayer (MGM),15138,-6206225.0
Silver Screen Partners IV,10020,352350553.0
Walt Disney Animation Studios,10020,352350553.0
Walt Disney Pictures,10020,352350553.0
Canal+,280,420000000.0
Carolco Pictures,280,420000000.0
Lightstorm Entertainment,280,420000000.0
Pacific Western,280,420000000.0
T2 Productions,280,420000000.0
Amblin Entertainment,879,230854823.0
TriStar Pictures,879,230854823.0
Morgan Creek Productions,8367,342493908.0
Warner Bros.,8367,342493908.0
Lamb Bear Entertainment,8010,-14443660.0
Amblin Entertainment,1598,147300000.0
Cappa Productions,1598,147300000.0
Tribeca Productions,1598,147300000.0
Universal Pictures,1598,147300000.0
Paramount Pictures,174,69900000.0
Paramount Pictures,37137,63930411.0
JVC Entertainment Networks,1089,59531958.0
Largo Entertainment,1089,59531958.0
Imagine Films Entertainment,2924,77368585.0
Trilogy Entertainment Group,2924,77368585.0
Universal Pictures,2924,77368585.0
Orion Pictures,2907,161502426.0
Paramount Pictures,2907,161502426.0
Scott Rudin Productions,2907,161502426.0
Silver Pictures,9292,-47781920.0
TriStar Pictures,9292,-47781920.0
Walt Disney Pictures,10249,20000000.0
Metro-Goldwyn-Mayer (MGM),1541,29361000.0
Bill Graham Films,10537,-3583107.0
Carolco Pictures,10537,-3583107.0
Imagine Entertainment,10537,-3583107.0
Ixtlan Productions,10537,-3583107.0
Golden Harvest Company,1497,-24999922.0
New Line Cinema,1497,-24999922.0
Applied Action,11933,-31520207.0
Warner Bros.,11933,-31520207.0
Orion Pictures,274,253742922.0
Strong Heart/Demme Production,274,253742922.0
Circle Films,290,-2846061.0
Working Title Films,290,-2846061.0
New Line Cinema,11284,23872033.0
Geffen Pictures,9319,30509925.0
Silver Pictures,9319,30509925.0
Warner Bros.,9319,30509925.0
Camelot Productions,820,165405498.0
Canal Plus Group,820,165405498.0
Ixtlan Productions,820,165405498.0
Columbia Pictures Corporation,650,51004069.0
Krisjair,2453,-15565274.0
Laredo,2453,-15565274.0
Metro-Goldwyn-Mayer (MGM),2453,-15565274.0
Stone Group Pictures,9594,15102717.0
Touchstone Pictures,10276,28710000.0
Touchwood Pacific Partners 1,10276,28710000.0
Universal Pictures,11187,7560255.0
Castle Rock Entertainment,1406,98033791.0
Columbia Pictures,1406,98033791.0
New Line Cinema,1406,98033791.0
Twentieth Century Fox Film Corporation,9595,155096164.0
Columbia Pictures Corporation,13888,-8192146.0
Universal Pictures,1633,108418501.0
Warner Bros.,13154,-5724443.0
Twentieth Century Fox Film Corporation,7442,155999005.0
Goldcrest Films International,20421,-6342615.0
Sullivan Bluth Studios,20421,-6342615.0
TriStar Pictures,177,17895491.0
HBO Pictures,15413,15196249.0
Outlaw Productions,15413,15196249.0
Warner Bros. Pictures,15413,15196249.0
Orion Pictures,19200,-11264269.0
Baltimore Pictures,10337,19114016.0
TriStar Pictures,10337,19114016.0
Alive Films,1496,-4806938.0
Capella,1496,-4806938.0
Koppelmann/Bandier-Carnegie Pictures,1496,-4806938.0
Universal Pictures,1496,-4806938.0
Arnold Kopelson Productions,14362,25673161.0
Seagal/Nasso Productions,14362,25673161.0
Warner Bros.,14362,25673161.0
Columbia Pictures,10333,44787599.0
Universal Pictures,1713,18482682.0
"Jackson/McHenry Company,The",10952,39124253.0
Jacmac Films,10952,39124253.0
Warner Bros.,10952,39124253.0
Miramax Films,41780,2400000.0
Palace Pictures,41780,2400000.0
Joseph S. Vecchio Entertainment,11890,-11437284.0
Silver Screen Partners IV,11890,-11437284.0
Touchstone Pictures,11890,-11437284.0
Universal Pictures,21219,-2753210.0
Metro-Goldwyn-Mayer (MGM),2071,-10488969.0
Palace Pictures,2071,-10488969.0
Hybrid Productions Inc.,12227,20793160.0
Silver Screen Partners IV,12227,20793160.0
Walt Disney Pictures,12227,20793160.0
Hughes Entertainment,25330,-12396071.0
Twentieth Century Fox Film Corporation,25330,-12396071.0
Gladden Entertainment,34376,-9247574.0
Gordon Company,562,112767956.0
Silver Pictures,562,112767956.0
Twentieth Century Fox Film Corporation,562,112767956.0
American Entertainment Partners II L.P.,2280,133668774.0
Gracie Films,2280,133668774.0
Twentieth Century Fox Film Corporation,2280,133668774.0
Paramount Pictures,37136,66756177.0
20th Century Fox,13704,14433275.0
Davis Entertainment,13704,14433275.0
"Geffen Company, The",4011,58326666.0
Geffen Pictures,4011,58326666.0
Star Partners II Ltd.,380,329825435.0
United Artists,380,329825435.0
Cannon Films,11690,10306119.0
Eddie Murphy Productions,9602,249752301.0
Paramount Pictures,9602,249752301.0
Carolco Pictures,1370,126015611.0
TriStar Pictures,1370,126015611.0
Universal Pictures,9493,201614388.0
Amblin Entertainment,856,259803958.0
Silver Screen Partners III,856,259803958.0
Touchstone Pictures,856,259803958.0
Walt Disney Feature Animation,856,259803958.0
Amblin Entertainment,12144,72160846.0
Sullivan Bluth Studios,12144,72160846.0
U-Drive Productions,12144,72160846.0
Universal Pictures,12144,72160846.0
Touchstone Pictures,7520,151504781.0
United Artists,10585,35196684.0
Imagine Films Entertainment,847,22269863.0
Lucasfilm,847,22269863.0
Metro-Goldwyn-Mayer (MGM),847,22269863.0
New Line Cinema,10131,65500000.0
Orion Pictures,287,43888000.0
The Mount Company,287,43888000.0
Carolco Entertainment,9604,5994648.0
Lone Wolf,9604,5994648.0
Oak Pictures,9604,5994648.0
TriStar Pictures,9604,5994648.0
Metro-Goldwyn-Mayer (MGM),623,54993712.0
Prominent Features,623,54993712.0
Palisades California Inc.,9599,-10752057.0
TriStar Pictures,9599,-10752057.0
Twentieth Century Fox Film Corporation,11285,7524919.0
Zanuck/Brown Productions,11285,7524919.0
Metro-Goldwyn-Mayer (MGM),1632,19604000.0
Orion Pictures,1632,19604000.0
20th Century Fox,3525,75173635.0
Alive Films,8337,9008928.0
Larry Franco Productions,8337,9008928.0
Universal Pictures,8337,9008928.0
Spacegate Productions,15158,4282851.0
Starway International Inc.,15158,4282851.0
Universal Pictures,15158,4282851.0
Dimension Films,11357,12768757.0
Lorimar Motion Pictures,10117,13256975.0
Silver Pictures,10117,13256975.0
Mysterious Arts,2321,11486757.0
Orion Pictures,2321,11486757.0
Orion Pictures Corporation,2321,11486757.0
Paramount Pictures,10281,16370001.0
Lorimar Film Entertainment,859,20670720.0
NFH Productions,859,20670720.0
Warner Bros.,859,20670720.0
The Catalina Production Group,12120,-6146000.0
Weintraub Entertainment Group,12120,-6146000.0
The Mount Company,10675,-2362050.0
Warner Bros.,10675,-2362050.0
Greenfox,24929,3005924.0
Metro-Goldwyn-Mayer (MGM),10306,3644000.0
City Light Films,9013,8413606.0
Universal Pictures,9013,8413606.0
Warner Bros.,9395,11369631.0
Cineplex-Odeon Films,11051,1373585.0
Universal Pictures,11051,1373585.0
Empire Pictures,48309,-945296.0
Hughes Entertainment,2617,19455230.0
Universal Pictures,2617,19455230.0
Mantle Clinic II,9540,-4961492.0
Morgan Creek Productions,9540,-4961492.0
TÃ©lÃ©film Canada,9540,-4961492.0
Touchstone Pictures,26386,22202109.0
No Frills Film Production,59797,5797098.0
Meridian Productions,24924,1909904.0
Paragon Arts International,24924,1909904.0
Republic Pictures,24924,1909904.0
Cineplex-Odeon Films,10132,-531428.0
Ten-Four Productions,10132,-531428.0
De Laurentiis Entertainment Group (DEG),2210,-6083697.0
Earth Girls,2210,-6083697.0
Kestrel Films,2210,-6083697.0
Columbia Pictures,40820,6032267.0
New Line Cinema,10127,-686707.0
Sho Films,10127,-686707.0
Orion Pictures,29787,-1655423.0
Universal Pictures,11503,12595031.0
Orion Pictures,10126,40616067.0
Rastar Pictures,19382,31684798.0
Universal Pictures,19382,31684798.0
Hemdale Film Corporation,7091,-1274869.0
Magellan Pictures,7091,-1274869.0
White Lair,11347,-1310685.0
Cannon Entertainment,35119,-8091203.0
Cinema Verity,35119,-8091203.0
Golan-Globus Productions,35119,-8091203.0
Warner Bros.,35119,-8091203.0
Abramoff Production,12663,-11807560.0
Scorpion Film Production,12663,-11807560.0
abramoff Production,12663,-11807560.0
Columbia Pictures,19051,-1430061.0
Amercent Films,106,80235548.0
Davis Entertainment,106,80235548.0
Lawrence Gordon Productions,106,80235548.0
Silver Pictures,106,80235548.0
Twentieth Century Fox Film Corporation,106,80235548.0
Natant,600,29357676.0
Stanley Kubrick Productions,600,29357676.0
Warner Bros.,600,29357676.0
Great American Films Limited Partnership,88,207954274.0
Vestron Pictures,88,207954274.0
Brooksfilms Ltd.,957,15419483.0
Metro-Goldwyn-Mayer (MGM),957,15419483.0
Eon Productions,708,151185897.0
Metro-Goldwyn-Mayer (MGM),708,151185897.0
Orion Pictures,5548,40000000.0
Studio Canal,765,2323044.0
Silver Pictures,941,105207127.0
Warner Bros.,941,105207127.0
Braveworld Productions,865,11122105.0
HBO,865,11122105.0
Keith Barish Productions,865,11122105.0
TAFT Entertainment Pictures,865,11122105.0
Universal Pictures,580,28881013.0
Act III Communications,2493,14857814.0
Buttercup Films Ltd.,2493,14857814.0
The Princess Bride Ltd.,2493,14857814.0
New Line Cinema,10072,39793222.0
Smart Egg Pictures,10072,39793222.0
Twentieth Century Fox Film Corporation,10673,28848069.0
Don Simpson/Jerry Bruckheimer Films,96,279965036.0
Eddie Murphy Productions,96,279965036.0
Paramount Pictures,96,279965036.0
Cannon Films,11411,2300000.0
Golan-Globus Productions,11411,2300000.0
London-Cannon Films,11411,2300000.0
Warner Bros.,11411,2300000.0
Circle Films,378,23180280.0
Paramount Pictures,117,51270454.0
Silver Screen Partners III,801,110922370.0
Touchstone Pictures,801,110922370.0
Columbia Pictures,746,20984230.0
Hemdale Film Corporation,746,20984230.0
Recorded Pictures Company,746,20984230.0
Soprofilms,746,20984230.0
TAO Film,746,20984230.0
Paramount Pictures,10998,306145693.0
Carolco Pictures,635,185632.0
TriStar Pictures,635,185632.0
Union,635,185632.0
Winkast Film Productions,635,185632.0
Cannon Group,1825,-8942420.0
Golan-Globus,1825,-8942420.0
Warner Bros.,1825,-8942420.0
Warner Bros.,1547,23722567.0
Laurel Entertainment Inc.,16288,10500000.0
New World Pictures,16288,10500000.0
Hawn / Sylbert Movie Company,10780,24833181.0
Metro-Goldwyn-Mayer (MGM),10780,24833181.0
Star Partners,10780,24833181.0
Golan-Globus Productions,10937,221568.0
Zoetrope Studios,10937,221568.0
Amercent Films,12626,31249404.0
American Entertainment Partners L.P.,12626,31249404.0
Gracie Films,12626,31249404.0
Twentieth Century Fox Film Corporation,12626,31249404.0
TriStar Pictures,918,21321715.0
Universal Pictures,10023,46673516.0
Amercent Films,17258,-1709632.0
American Entertainment Partners L.P.,17258,-1709632.0
Twentieth Century Fox Film Corporation,17258,-1709632.0
ERP Productions,15785,-9986000.0
Orion Pictures,10083,20509515.0
Universal Pictures,10021,98996879.0
Interscope Communications,12154,157000000.0
Touchstone Pictures,12154,157000000.0
Alive Films,8852,11182492.0
Carolco Pictures,8852,11182492.0
Larry Franco Productions,8852,11182492.0
Universal Pictures,8852,11182492.0
Cinemarque Entertainment BV,9003,13564027.0
Film Futures,9003,13564027.0
Rivdel Films,9003,13564027.0
Gorky Film Studio,14499,-4900000.0
Nordisk Tonefilm International,14499,-4900000.0
Columbia Pictures Corporation,16620,47715416.0
Columbia Pictures,31650,-6721451.0
20th Century Fox,18410,532286.0
Orion Pictures,11896,43915972.0
Home Box Office (HBO),13509,-8230010.0
Keith Barish Productions,13509,-8230010.0
TAFT Entertainment Pictures,13509,-8230010.0
TriStar Pictures,13509,-8230010.0
Apollo Pictures,12919,29823833.0
